subscription_id,customer_id,plan_type,trial_start_date,trial_end_date,converted_to_paid,subscription_start_date,subscription_end_date,subscription_status,monthly_price,billing_cycle_months,cancel_reason
SUB_001839,CUST_001417,monthly,2025-06-15,2025-06-29,False,,,trial_only,9.99,1,
SUB_001840,CUST_001064,monthly,2025-06-15,2025-06-29,False,,,trial_only,9.99,1,
SUB_001841,CUST_001750,monthly,2025-06-15,2025-06-29,False,,,trial_only,9.99,1,
SUB_001842,CUST_002865,monthly,2025-06-15,2025-06-29,False,,,trial_only,9.99,1,
SUB_001843,CUST_000789,monthly,2025-06-15,2025-06-29,False,,,trial_only,9.99,1,
SUB_001844,CUST_002110,monthly,2025-06-15,2025-06-29,False,,,trial_only,9.99,1,
SUB_001845,CUST_000128,monthly,2025-06-16,2025-06-30,True,2025-07-01,,active,9.99,1,
SUB_001846,CUST_002810,monthly,2025-06-16,2025-06-30,False,,,trial_only,9.99,1,
SUB_001847,CUST_001524,monthly,2025-06-16,2025-06-30,False,,,trial_only,9.99,1,
SUB_001848,CUST_001212,monthly,2025-06-16,2025-06-30,False,,,trial_only,9.99,1,
SUB_001849,CUST_001107,monthly,2025-06-16,2025-06-30,False,,,trial_only,9.99,1,
SUB_001850,CUST_000926,monthly,2025-06-16,2025-06-30,False,,,trial_only,9.99,1,
SUB_001851,CUST_000914,monthly,2025-06-16,2025-06-30,False,,,trial_only,9.99,1,
SUB_001852,CUST_000901,annual,2025-06-16,2025-06-30,True,2025-07-01,,active,8.33,12,
SUB_001853,CUST_000257,monthly,2025-06-16,2025-06-30,False,,,trial_only,9.99,1,
SUB_001854,CUST_001721,monthly,2025-06-16,2025-06-30,True,2025-07-01,,active,9.99,1,
SUB_001855,CUST_002757,annual,2025-06-17,2025-07-01,True,2025-07-02,,active,8.33,12,
SUB_001856,CUST_002180,monthly,2025-06-17,2025-07-01,False,,,trial_only,9.99,1,
SUB_001857,CUST_000111,monthly,2025-06-17,2025-07-01,True,2025-07-02,,active,9.99,1,
SUB_001858,CUST_003151,monthly,2025-06-17,2025-07-01,True,2025-07-02,,active,9.99,1,
SUB_001859,CUST_003463,monthly,2025-06-17,2025-07-01,False,,,trial_only,9.99,1,
SUB_001860,CUST_002013,monthly,2025-06-17,2025-07-01,False,,,trial_only,9.99,1,
SUB_001861,CUST_001385,monthly,2025-06-17,2025-07-01,False,,,trial_only,9.99,1,
SUB_001862,CUST_003243,monthly,2025-06-17,2025-07-01,True,2025-07-02,,active,9.99,1,
SUB_001863,CUST_000201,monthly,2025-06-17,2025-07-01,False,,,trial_only,9.99,1,
SUB_001864,CUST_002860,monthly,2025-06-17,2025-07-01,False,,,trial_only,9.99,1,
SUB_001865,CUST_001248,monthly,2025-06-17,2025-07-01,False,,,trial_only,9.99,1,
SUB_001866,CUST_002971,monthly,2025-06-17,2025-07-01,False,,,trial_only,9.99,1,
SUB_001867,CUST_001659,monthly,2025-06-17,2025-07-01,False,,,trial_only,9.99,1,
SUB_001868,CUST_002479,monthly,2025-06-17,2025-07-01,True,2025-07-02,,active,9.99,1,
SUB_001869,CUST_001729,monthly,2025-06-17,2025-07-01,False,,,trial_only,9.99,1,
SUB_001870,CUST_001066,monthly,2025-06-18,2025-07-02,False,,,trial_only,9.99,1,
SUB_001871,CUST_001673,monthly,2025-06-18,2025-07-02,False,,,trial_only,9.99,1,
SUB_001872,CUST_003608,monthly,2025-06-18,2025-07-02,True,2025-07-03,2025-12-03,cancelled,9.99,1,too_expensive
SUB_001873,CUST_000485,monthly,2025-06-18,2025-07-02,True,2025-07-03,,active,9.99,1,
SUB_001874,CUST_002549,monthly,2025-06-18,2025-07-02,False,,,trial_only,9.99,1,
SUB_001875,CUST_003512,monthly,2025-06-18,2025-07-02,False,,,trial_only,9.99,1,
SUB_001876,CUST_000821,monthly,2025-06-18,2025-07-02,False,,,trial_only,9.99,1,
SUB_001877,CUST_002559,monthly,2025-06-18,2025-07-02,False,,,trial_only,9.99,1,
SUB_001878,CUST_002426,monthly,2025-06-18,2025-07-02,True,2025-07-03,2025-10-03,cancelled,9.99,1,low_value
SUB_001879,CUST_002410,monthly,2025-06-18,2025-07-02,False,,,trial_only,9.99,1,
SUB_001880,CUST_002631,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001881,CUST_003081,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001882,CUST_001716,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001883,CUST_002936,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001884,CUST_000845,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001885,CUST_000609,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001886,CUST_003401,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001887,CUST_003250,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001888,CUST_003793,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001889,CUST_001587,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001890,CUST_002401,annual,2025-06-19,2025-07-03,True,2025-07-04,,active,8.33,12,
SUB_001891,CUST_000077,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001892,CUST_002598,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001893,CUST_001819,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001894,CUST_000315,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001895,CUST_000388,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001896,CUST_003335,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001897,CUST_003601,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001898,CUST_002952,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001899,CUST_001675,monthly,2025-06-19,2025-07-03,False,,,trial_only,9.99,1,
SUB_001900,CUST_002305,monthly,2025-06-20,2025-07-04,True,2025-07-05,2025-11-05,cancelled,9.99,1,too_expensive
SUB_001901,CUST_002986,monthly,2025-06-20,2025-07-04,False,,,trial_only,9.99,1,
SUB_001902,CUST_000709,monthly,2025-06-20,2025-07-04,False,,,trial_only,9.99,1,
SUB_001903,CUST_002990,monthly,2025-06-20,2025-07-04,True,2025-07-05,2025-12-05,cancelled,9.99,1,low_value
SUB_001904,CUST_001102,monthly,2025-06-20,2025-07-04,False,,,trial_only,9.99,1,
SUB_001905,CUST_003657,monthly,2025-06-20,2025-07-04,False,,,trial_only,9.99,1,
SUB_001906,CUST_002450,monthly,2025-06-20,2025-07-04,True,2025-07-05,,active,9.99,1,
SUB_001907,CUST_003819,monthly,2025-06-20,2025-07-04,False,,,trial_only,9.99,1,
SUB_001908,CUST_003391,monthly,2025-06-20,2025-07-04,True,2025-07-05,,active,9.99,1,
SUB_001909,CUST_001881,monthly,2025-06-20,2025-07-04,False,,,trial_only,9.99,1,
SUB_001910,CUST_003562,monthly,2025-06-21,2025-07-05,False,,,trial_only,9.99,1,
SUB_001911,CUST_000395,monthly,2025-06-21,2025-07-05,False,,,trial_only,9.99,1,
SUB_001912,CUST_002649,monthly,2025-06-21,2025-07-05,False,,,trial_only,9.99,1,
SUB_001913,CUST_001561,monthly,2025-06-21,2025-07-05,False,,,trial_only,9.99,1,
SUB_001914,CUST_003674,monthly,2025-06-21,2025-07-05,True,2025-07-06,,active,9.99,1,
SUB_001915,CUST_003801,monthly,2025-06-21,2025-07-05,True,2025-07-06,2025-09-06,cancelled,9.99,1,low_value
SUB_001916,CUST_002866,monthly,2025-06-21,2025-07-05,False,,,trial_only,9.99,1,
SUB_001917,CUST_003567,monthly,2025-06-21,2025-07-05,False,,,trial_only,9.99,1,
SUB_001918,CUST_002932,monthly,2025-06-21,2025-07-05,False,,,trial_only,9.99,1,
SUB_001919,CUST_000590,monthly,2025-06-21,2025-07-05,True,2025-07-06,,active,9.99,1,
SUB_001920,CUST_002697,monthly,2025-06-21,2025-07-05,False,,,trial_only,9.99,1,
SUB_001921,CUST_001195,monthly,2025-06-21,2025-07-05,False,,,trial_only,9.99,1,
SUB_001922,CUST_002664,monthly,2025-06-22,2025-07-06,False,,,trial_only,9.99,1,
SUB_001923,CUST_000285,monthly,2025-06-22,2025-07-06,True,2025-07-07,2025-10-07,cancelled,9.99,1,low_value
SUB_001924,CUST_000717,monthly,2025-06-22,2025-07-06,False,,,trial_only,9.99,1,
SUB_001925,CUST_003760,monthly,2025-06-22,2025-07-06,True,2025-07-07,,active,9.99,1,
SUB_001926,CUST_002160,monthly,2025-06-22,2025-07-06,False,,,trial_only,9.99,1,
SUB_001927,CUST_002264,monthly,2025-06-22,2025-07-06,True,2025-07-07,,active,9.99,1,
SUB_001928,CUST_000448,monthly,2025-06-22,2025-07-06,False,,,trial_only,9.99,1,
SUB_001929,CUST_003166,monthly,2025-06-22,2025-07-06,False,,,trial_only,9.99,1,
SUB_001930,CUST_002202,monthly,2025-06-22,2025-07-06,True,2025-07-07,,active,9.99,1,
SUB_001931,CUST_003273,monthly,2025-06-22,2025-07-06,False,,,trial_only,9.99,1,
SUB_001932,CUST_000693,monthly,2025-06-22,2025-07-06,False,,,trial_only,9.99,1,
SUB_001933,CUST_000398,monthly,2025-06-22,2025-07-06,False,,,trial_only,9.99,1,
SUB_001934,CUST_000363,monthly,2025-06-23,2025-07-07,False,,,trial_only,9.99,1,
SUB_001935,CUST_003699,annual,2025-06-23,2025-07-07,True,2025-07-08,,active,8.33,12,
SUB_001936,CUST_002131,monthly,2025-06-23,2025-07-07,False,,,trial_only,9.99,1,
SUB_001937,CUST_001492,monthly,2025-06-23,2025-07-07,False,,,trial_only,9.99,1,
SUB_001938,CUST_002409,monthly,2025-06-23,2025-07-07,True,2025-07-08,,active,9.99,1,
SUB_001939,CUST_000041,monthly,2025-06-23,2025-07-07,False,,,trial_only,9.99,1,
SUB_001940,CUST_002738,monthly,2025-06-24,2025-07-08,False,,,trial_only,9.99,1,
SUB_001941,CUST_001112,monthly,2025-06-24,2025-07-08,True,2025-07-09,2025-09-09,cancelled,9.99,1,too_expensive
SUB_001942,CUST_000141,monthly,2025-06-24,2025-07-08,False,,,trial_only,9.99,1,
SUB_001943,CUST_000122,monthly,2025-06-24,2025-07-08,True,2025-07-09,,active,9.99,1,
SUB_001944,CUST_003467,monthly,2025-06-24,2025-07-08,False,,,trial_only,9.99,1,
SUB_001945,CUST_003021,monthly,2025-06-24,2025-07-08,False,,,trial_only,9.99,1,
SUB_001946,CUST_001924,monthly,2025-06-24,2025-07-08,False,,,trial_only,9.99,1,
SUB_001947,CUST_003304,monthly,2025-06-24,2025-07-08,False,,,trial_only,9.99,1,
SUB_001948,CUST_000627,monthly,2025-06-24,2025-07-08,False,,,trial_only,9.99,1,
SUB_001949,CUST_000272,monthly,2025-06-25,2025-07-09,False,,,trial_only,9.99,1,
SUB_001950,CUST_002761,monthly,2025-06-25,2025-07-09,True,2025-07-10,2025-08-10,cancelled,9.99,1,temporary_pause
SUB_001951,CUST_000543,monthly,2025-06-25,2025-07-09,False,,,trial_only,9.99,1,
SUB_001952,CUST_002943,monthly,2025-06-25,2025-07-09,False,,,trial_only,9.99,1,
SUB_001953,CUST_003498,annual,2025-06-25,2025-07-09,True,2025-07-10,,active,8.33,12,
SUB_001954,CUST_001294,monthly,2025-06-25,2025-07-09,False,,,trial_only,9.99,1,
SUB_001955,CUST_000737,monthly,2025-06-25,2025-07-09,False,,,trial_only,9.99,1,
SUB_001956,CUST_003358,monthly,2025-06-25,2025-07-09,False,,,trial_only,9.99,1,
SUB_001957,CUST_003943,monthly,2025-06-25,2025-07-09,False,,,trial_only,9.99,1,
SUB_001958,CUST_003196,monthly,2025-06-26,2025-07-10,False,,,trial_only,9.99,1,
SUB_001959,CUST_000007,monthly,2025-06-26,2025-07-10,False,,,trial_only,9.99,1,
SUB_001960,CUST_000351,monthly,2025-06-26,2025-07-10,False,,,trial_only,9.99,1,
SUB_001961,CUST_000175,monthly,2025-06-26,2025-07-10,True,2025-07-11,,active,9.99,1,
SUB_001962,CUST_001122,monthly,2025-06-26,2025-07-10,False,,,trial_only,9.99,1,
SUB_001963,CUST_003368,monthly,2025-06-26,2025-07-10,True,2025-07-11,,active,9.99,1,
SUB_001964,CUST_003117,monthly,2025-06-26,2025-07-10,True,2025-07-11,,active,9.99,1,
SUB_001965,CUST_000192,monthly,2025-06-26,2025-07-10,False,,,trial_only,9.99,1,
SUB_001966,CUST_002380,monthly,2025-06-26,2025-07-10,True,2025-07-11,,active,9.99,1,
SUB_001967,CUST_002212,monthly,2025-06-27,2025-07-11,True,2025-07-12,,active,9.99,1,
SUB_001968,CUST_000957,monthly,2025-06-27,2025-07-11,True,2025-07-12,,active,9.99,1,
SUB_001969,CUST_001638,monthly,2025-06-27,2025-07-11,False,,,trial_only,9.99,1,
SUB_001970,CUST_003158,monthly,2025-06-27,2025-07-11,False,,,trial_only,9.99,1,
SUB_001971,CUST_000747,monthly,2025-06-27,2025-07-11,False,,,trial_only,9.99,1,
SUB_001972,CUST_000960,monthly,2025-06-28,2025-07-12,False,,,trial_only,9.99,1,
SUB_001973,CUST_003342,monthly,2025-06-28,2025-07-12,False,,,trial_only,9.99,1,
SUB_001974,CUST_000261,monthly,2025-06-28,2025-07-12,False,,,trial_only,9.99,1,
SUB_001975,CUST_000504,monthly,2025-06-28,2025-07-12,False,,,trial_only,9.99,1,
SUB_001976,CUST_001748,monthly,2025-06-28,2025-07-12,False,,,trial_only,9.99,1,
SUB_001977,CUST_001508,annual,2025-06-28,2025-07-12,True,2025-07-13,,active,8.33,12,
SUB_001978,CUST_001884,monthly,2025-06-28,2025-07-12,False,,,trial_only,9.99,1,
SUB_001979,CUST_000113,monthly,2025-06-29,2025-07-13,False,,,trial_only,9.99,1,
SUB_001980,CUST_003317,monthly,2025-06-29,2025-07-13,False,,,trial_only,9.99,1,
SUB_001981,CUST_000531,monthly,2025-06-29,2025-07-13,False,,,trial_only,9.99,1,
SUB_001982,CUST_002146,monthly,2025-06-29,2025-07-13,False,,,trial_only,9.99,1,
SUB_001983,CUST_001335,annual,2025-06-29,2025-07-13,True,2025-07-14,,active,8.33,12,
SUB_001984,CUST_000278,monthly,2025-06-29,2025-07-13,False,,,trial_only,9.99,1,
SUB_001985,CUST_002821,monthly,2025-06-29,2025-07-13,False,,,trial_only,9.99,1,
SUB_001986,CUST_002058,monthly,2025-06-30,2025-07-14,False,,,trial_only,9.99,1,
SUB_001987,CUST_001018,monthly,2025-06-30,2025-07-14,False,,,trial_only,9.99,1,
SUB_001988,CUST_001332,monthly,2025-06-30,2025-07-14,False,,,trial_only,9.99,1,
SUB_001989,CUST_002053,monthly,2025-06-30,2025-07-14,True,2025-07-15,,active,9.99,1,
SUB_001990,CUST_001806,monthly,2025-06-30,2025-07-14,False,,,trial_only,9.99,1,
SUB_001991,CUST_001302,monthly,2025-06-30,2025-07-14,True,2025-07-15,,active,9.99,1,
SUB_001992,CUST_000321,monthly,2025-06-30,2025-07-14,True,2025-07-15,2025-12-15,cancelled,9.99,1,too_expensive
SUB_001993,CUST_000105,monthly,2025-06-30,2025-07-14,False,,,trial_only,9.99,1,
SUB_001994,CUST_001399,monthly,2025-07-01,2025-07-15,True,2025-07-16,,active,9.99,1,
SUB_001995,CUST_000378,monthly,2025-07-01,2025-07-15,True,2025-07-16,,active,9.99,1,
SUB_001996,CUST_002203,monthly,2025-07-01,2025-07-15,False,,,trial_only,9.99,1,
SUB_001997,CUST_001307,monthly,2025-07-01,2025-07-15,False,,,trial_only,9.99,1,
SUB_001998,CUST_003759,monthly,2025-07-01,2025-07-15,False,,,trial_only,9.99,1,
SUB_001999,CUST_001082,monthly,2025-07-01,2025-07-15,False,,,trial_only,9.99,1,
SUB_002000,CUST_003911,monthly,2025-07-01,2025-07-15,False,,,trial_only,9.99,1,
SUB_002001,CUST_000478,monthly,2025-07-01,2025-07-15,False,,,trial_only,9.99,1,
SUB_002002,CUST_002480,monthly,2025-07-01,2025-07-15,False,,,trial_only,9.99,1,
SUB_002003,CUST_002318,monthly,2025-07-01,2025-07-15,False,,,trial_only,9.99,1,
SUB_002004,CUST_001622,monthly,2025-07-01,2025-07-15,False,,,trial_only,9.99,1,
SUB_002005,CUST_003144,monthly,2025-07-01,2025-07-15,False,,,trial_only,9.99,1,
SUB_002006,CUST_003071,monthly,2025-07-02,2025-07-16,False,,,trial_only,9.99,1,
SUB_002007,CUST_000308,monthly,2025-07-02,2025-07-16,False,,,trial_only,9.99,1,
SUB_002008,CUST_002361,monthly,2025-07-02,2025-07-16,False,,,trial_only,9.99,1,
SUB_002009,CUST_002962,monthly,2025-07-02,2025-07-16,False,,,trial_only,9.99,1,
SUB_002010,CUST_003818,monthly,2025-07-02,2025-07-16,False,,,trial_only,9.99,1,
SUB_002011,CUST_003172,monthly,2025-07-02,2025-07-16,False,,,trial_only,9.99,1,
SUB_002012,CUST_001918,monthly,2025-07-02,2025-07-16,False,,,trial_only,9.99,1,
SUB_002013,CUST_002170,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002014,CUST_003494,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002015,CUST_003672,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002016,CUST_001610,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002017,CUST_002818,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002018,CUST_002327,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002019,CUST_000958,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002020,CUST_002969,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002021,CUST_001652,monthly,2025-07-03,2025-07-17,True,2025-07-18,2025-08-18,cancelled,9.99,1,low_value
SUB_002022,CUST_000443,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002023,CUST_000835,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002024,CUST_000216,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002025,CUST_001546,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002026,CUST_003370,monthly,2025-07-03,2025-07-17,False,,,trial_only,9.99,1,
SUB_002027,CUST_000808,annual,2025-07-03,2025-07-17,True,2025-07-18,,active,8.33,12,
SUB_002028,CUST_003518,monthly,2025-07-04,2025-07-18,False,,,trial_only,9.99,1,
SUB_002029,CUST_003595,monthly,2025-07-04,2025-07-18,False,,,trial_only,9.99,1,
SUB_002030,CUST_000911,monthly,2025-07-04,2025-07-18,False,,,trial_only,9.99,1,
SUB_002031,CUST_001683,monthly,2025-07-04,2025-07-18,False,,,trial_only,9.99,1,
SUB_002032,CUST_001715,monthly,2025-07-04,2025-07-18,False,,,trial_only,9.99,1,
SUB_002033,CUST_002296,monthly,2025-07-04,2025-07-18,False,,,trial_only,9.99,1,
SUB_002034,CUST_001496,monthly,2025-07-04,2025-07-18,False,,,trial_only,9.99,1,
SUB_002035,CUST_001405,annual,2025-07-04,2025-07-18,True,2025-07-19,,active,8.33,12,
SUB_002036,CUST_002465,monthly,2025-07-04,2025-07-18,False,,,trial_only,9.99,1,
SUB_002037,CUST_001550,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002038,CUST_003502,monthly,2025-07-05,2025-07-19,True,2025-07-20,,active,9.99,1,
SUB_002039,CUST_001944,monthly,2025-07-05,2025-07-19,True,2025-07-20,,active,9.99,1,
SUB_002040,CUST_000215,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002041,CUST_000919,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002042,CUST_002344,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002043,CUST_000123,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002044,CUST_000258,monthly,2025-07-05,2025-07-19,True,2025-07-20,,active,9.99,1,
SUB_002045,CUST_003583,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002046,CUST_001293,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002047,CUST_002568,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002048,CUST_001372,monthly,2025-07-05,2025-07-19,True,2025-07-20,,active,9.99,1,
SUB_002049,CUST_002852,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002050,CUST_003194,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002051,CUST_003687,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002052,CUST_003373,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002053,CUST_000844,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002054,CUST_003379,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002055,CUST_002719,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002056,CUST_000009,monthly,2025-07-05,2025-07-19,False,,,trial_only,9.99,1,
SUB_002057,CUST_000822,monthly,2025-07-06,2025-07-20,False,,,trial_only,9.99,1,
SUB_002058,CUST_001932,monthly,2025-07-06,2025-07-20,False,,,trial_only,9.99,1,
SUB_002059,CUST_000580,monthly,2025-07-06,2025-07-20,False,,,trial_only,9.99,1,
SUB_002060,CUST_001959,monthly,2025-07-06,2025-07-20,False,,,trial_only,9.99,1,
SUB_002061,CUST_003339,monthly,2025-07-06,2025-07-20,False,,,trial_only,9.99,1,
SUB_002062,CUST_002354,monthly,2025-07-06,2025-07-20,False,,,trial_only,9.99,1,
SUB_002063,CUST_001106,monthly,2025-07-06,2025-07-20,True,2025-07-21,,active,9.99,1,
SUB_002064,CUST_000525,monthly,2025-07-07,2025-07-21,False,,,trial_only,9.99,1,
SUB_002065,CUST_003244,monthly,2025-07-07,2025-07-21,False,,,trial_only,9.99,1,
SUB_002066,CUST_000987,monthly,2025-07-07,2025-07-21,False,,,trial_only,9.99,1,
SUB_002067,CUST_000202,monthly,2025-07-07,2025-07-21,False,,,trial_only,9.99,1,
SUB_002068,CUST_002899,monthly,2025-07-07,2025-07-21,False,,,trial_only,9.99,1,
SUB_002069,CUST_003366,monthly,2025-07-07,2025-07-21,False,,,trial_only,9.99,1,
SUB_002070,CUST_002397,monthly,2025-07-08,2025-07-22,True,2025-07-23,,active,9.99,1,
SUB_002071,CUST_002297,monthly,2025-07-08,2025-07-22,False,,,trial_only,9.99,1,
SUB_002072,CUST_001426,monthly,2025-07-08,2025-07-22,False,,,trial_only,9.99,1,
SUB_002073,CUST_000268,monthly,2025-07-08,2025-07-22,False,,,trial_only,9.99,1,
SUB_002074,CUST_003213,monthly,2025-07-08,2025-07-22,False,,,trial_only,9.99,1,
SUB_002075,CUST_002022,monthly,2025-07-08,2025-07-22,False,,,trial_only,9.99,1,
SUB_002076,CUST_003310,annual,2025-07-08,2025-07-22,True,2025-07-23,,active,8.33,12,
SUB_002077,CUST_001857,annual,2025-07-08,2025-07-22,True,2025-07-23,,active,8.33,12,
SUB_002078,CUST_003140,monthly,2025-07-08,2025-07-22,False,,,trial_only,9.99,1,
SUB_002079,CUST_003500,monthly,2025-07-08,2025-07-22,True,2025-07-23,,active,9.99,1,
SUB_002080,CUST_000586,monthly,2025-07-08,2025-07-22,False,,,trial_only,9.99,1,
SUB_002081,CUST_002142,monthly,2025-07-08,2025-07-22,True,2025-07-23,2025-10-23,cancelled,9.99,1,too_expensive
SUB_002082,CUST_001498,monthly,2025-07-09,2025-07-23,False,,,trial_only,9.99,1,
SUB_002083,CUST_003381,monthly,2025-07-09,2025-07-23,False,,,trial_only,9.99,1,
SUB_002084,CUST_003704,monthly,2025-07-09,2025-07-23,True,2025-07-24,,active,9.99,1,
SUB_002085,CUST_003277,annual,2025-07-09,2025-07-23,True,2025-07-24,,active,8.33,12,
SUB_002086,CUST_000326,monthly,2025-07-09,2025-07-23,False,,,trial_only,9.99,1,
SUB_002087,CUST_003610,monthly,2025-07-09,2025-07-23,True,2025-07-24,,active,9.99,1,
SUB_002088,CUST_001714,monthly,2025-07-09,2025-07-23,False,,,trial_only,9.99,1,
SUB_002089,CUST_000212,monthly,2025-07-09,2025-07-23,True,2025-07-24,,active,9.99,1,
SUB_002090,CUST_002644,monthly,2025-07-09,2025-07-23,False,,,trial_only,9.99,1,
SUB_002091,CUST_001229,monthly,2025-07-09,2025-07-23,True,2025-07-24,,active,9.99,1,
SUB_002092,CUST_000067,monthly,2025-07-09,2025-07-23,True,2025-07-24,,active,9.99,1,
SUB_002093,CUST_003925,monthly,2025-07-09,2025-07-23,False,,,trial_only,9.99,1,
SUB_002094,CUST_002735,monthly,2025-07-09,2025-07-23,False,,,trial_only,9.99,1,
SUB_002095,CUST_001196,monthly,2025-07-09,2025-07-23,False,,,trial_only,9.99,1,
SUB_002096,CUST_001594,annual,2025-07-10,2025-07-24,True,2025-07-25,,active,8.33,12,
SUB_002097,CUST_002786,monthly,2025-07-10,2025-07-24,False,,,trial_only,9.99,1,
SUB_002098,CUST_001781,monthly,2025-07-10,2025-07-24,False,,,trial_only,9.99,1,
SUB_002099,CUST_002801,monthly,2025-07-10,2025-07-24,False,,,trial_only,9.99,1,
SUB_002100,CUST_002274,monthly,2025-07-10,2025-07-24,False,,,trial_only,9.99,1,
SUB_002101,CUST_001899,annual,2025-07-10,2025-07-24,True,2025-07-25,,active,8.33,12,
SUB_002102,CUST_002925,monthly,2025-07-10,2025-07-24,False,,,trial_only,9.99,1,
SUB_002103,CUST_003018,monthly,2025-07-10,2025-07-24,True,2025-07-25,,active,9.99,1,
SUB_002104,CUST_003971,monthly,2025-07-10,2025-07-24,False,,,trial_only,9.99,1,
SUB_002105,CUST_000980,monthly,2025-07-10,2025-07-24,False,,,trial_only,9.99,1,
SUB_002106,CUST_000583,monthly,2025-07-10,2025-07-24,False,,,trial_only,9.99,1,
SUB_002107,CUST_002006,monthly,2025-07-10,2025-07-24,False,,,trial_only,9.99,1,
SUB_002108,CUST_000274,monthly,2025-07-10,2025-07-24,False,,,trial_only,9.99,1,
SUB_002109,CUST_002454,monthly,2025-07-11,2025-07-25,False,,,trial_only,9.99,1,
SUB_002110,CUST_002370,monthly,2025-07-11,2025-07-25,True,2025-07-26,2025-12-26,cancelled,9.99,1,low_value
SUB_002111,CUST_003965,monthly,2025-07-11,2025-07-25,False,,,trial_only,9.99,1,
SUB_002112,CUST_001690,monthly,2025-07-11,2025-07-25,False,,,trial_only,9.99,1,
SUB_002113,CUST_002338,annual,2025-07-11,2025-07-25,True,2025-07-26,,active,8.33,12,
SUB_002114,CUST_002529,monthly,2025-07-11,2025-07-25,True,2025-07-26,,active,9.99,1,
SUB_002115,CUST_000798,monthly,2025-07-11,2025-07-25,False,,,trial_only,9.99,1,
SUB_002116,CUST_003267,monthly,2025-07-11,2025-07-25,False,,,trial_only,9.99,1,
SUB_002117,CUST_003135,monthly,2025-07-11,2025-07-25,False,,,trial_only,9.99,1,
SUB_002118,CUST_001087,monthly,2025-07-11,2025-07-25,False,,,trial_only,9.99,1,
SUB_002119,CUST_001973,monthly,2025-07-11,2025-07-25,True,2025-07-26,,active,9.99,1,
SUB_002120,CUST_003579,monthly,2025-07-11,2025-07-25,False,,,trial_only,9.99,1,
