customer_id,signup_date,country,acquisition_channel,device_type,age_group
CUST_001293,2025-07-05,France,Organic,desktop,25-34
CUST_002568,2025-07-05,Spain,Search Ads,mobile,18-24
CUST_001372,2025-07-05,Belgium,Referral,mobile,25-34
CUST_002852,2025-07-05,Canada,Referral,mobile,35-44
CUST_003194,2025-07-05,Canada,Search Ads,mobile,35-44
CUST_003687,2025-07-05,France,Paid Social,mobile,35-44
CUST_003373,2025-07-05,France,Search Ads,mobile,25-34
CUST_000844,2025-07-05,Canada,Search Ads,mobile,25-34
CUST_003379,2025-07-05,France,Referral,mobile,45+
CUST_002719,2025-07-05,Belgium,Search Ads,desktop,25-34
CUST_000009,2025-07-05,Switzerland,Paid Social,mobile,25-34
CUST_000822,2025-07-06,Spain,Referral,mobile,25-34
CUST_001932,2025-07-06,France,Referral,desktop,45+
CUST_000580,2025-07-06,France,Paid Social,desktop,45+
CUST_001959,2025-07-06,Canada,Organic,mobile,45+
CUST_003339,2025-07-06,Switzerland,Paid Social,mobile,25-34
CUST_002354,2025-07-06,France,Organic,mobile,35-44
CUST_001106,2025-07-06,Belgium,Paid Social,mobile,35-44
CUST_000525,2025-07-07,Switzerland,Paid Social,mobile,25-34
CUST_003244,2025-07-07,France,Organic,desktop,45+
CUST_000987,2025-07-07,France,Referral,mobile,25-34
CUST_000202,2025-07-07,Spain,Paid Social,mobile,25-34
CUST_002899,2025-07-07,France,Referral,mobile,25-34
CUST_003366,2025-07-07,France,Partner,mobile,35-44
CUST_002397,2025-07-08,France,Search Ads,mobile,35-44
CUST_002297,2025-07-08,France,Referral,mobile,25-34
CUST_001426,2025-07-08,France,Paid Social,desktop,25-34
CUST_000268,2025-07-08,France,Referral,desktop,45+
CUST_003213,2025-07-08,France,Organic,mobile,25-34
CUST_002022,2025-07-08,France,Referral,mobile,35-44
CUST_003310,2025-07-08,Spain,Organic,mobile,25-34
CUST_001857,2025-07-08,Spain,Organic,desktop,25-34
CUST_003140,2025-07-08,Belgium,Organic,mobile,35-44
CUST_003500,2025-07-08,Spain,Partner,mobile,18-24
CUST_000586,2025-07-08,Belgium,Organic,mobile,35-44
CUST_002142,2025-07-08,France,Paid Social,desktop,25-34
CUST_001498,2025-07-09,France,Search Ads,mobile,35-44
CUST_003381,2025-07-09,Belgium,Paid Social,desktop,25-34
CUST_003704,2025-07-09,Switzerland,Referral,mobile,35-44
CUST_003277,2025-07-09,Spain,Paid Social,mobile,25-34
CUST_000326,2025-07-09,Switzerland,Paid Social,mobile,25-34
CUST_003610,2025-07-09,France,Referral,desktop,25-34
CUST_001714,2025-07-09,France,Search Ads,mobile,25-34
CUST_000212,2025-07-09,Switzerland,Search Ads,desktop,25-34
CUST_002644,2025-07-09,France,Paid Social,mobile,18-24
CUST_001229,2025-07-09,Switzerland,Search Ads,mobile,35-44
CUST_000067,2025-07-09,France,Paid Social,mobile,25-34
CUST_003925,2025-07-09,France,Referral,mobile,45+
CUST_002735,2025-07-09,France,Paid Social,mobile,25-34
CUST_001196,2025-07-09,France,Paid Social,desktop,18-24
CUST_001594,2025-07-10,Spain,Search Ads,desktop,45+
CUST_002786,2025-07-10,France,Organic,mobile,35-44
CUST_001781,2025-07-10,Belgium,Paid Social,mobile,18-24
CUST_002801,2025-07-10,France,Paid Social,mobile,35-44
CUST_002274,2025-07-10,France,Paid Social,mobile,45+
CUST_001899,2025-07-10,France,Organic,mobile,25-34
CUST_002925,2025-07-10,France,Referral,mobile,18-24
CUST_003018,2025-07-10,France,Search Ads,desktop,45+
CUST_003971,2025-07-10,Belgium,Paid Social,mobile,18-24
CUST_000980,2025-07-10,Belgium,Paid Social,mobile,25-34
CUST_000583,2025-07-10,Belgium,Organic,mobile,25-34
CUST_002006,2025-07-10,Switzerland,Paid Social,mobile,25-34
CUST_000274,2025-07-10,France,Referral,desktop,35-44
CUST_002454,2025-07-11,France,Organic,mobile,25-34
CUST_002370,2025-07-11,France,Paid Social,desktop,25-34
CUST_003965,2025-07-11,Spain,Organic,mobile,35-44
CUST_001690,2025-07-11,France,Paid Social,desktop,18-24
CUST_002338,2025-07-11,France,Organic,mobile,25-34
CUST_002529,2025-07-11,Belgium,Organic,mobile,45+
CUST_000798,2025-07-11,France,Paid Social,mobile,25-34
CUST_003267,2025-07-11,France,Organic,mobile,25-34
CUST_003135,2025-07-11,Canada,Search Ads,mobile,25-34
CUST_001087,2025-07-11,Switzerland,Search Ads,desktop,25-34
CUST_001973,2025-07-11,France,Referral,desktop,25-34
CUST_003579,2025-07-11,France,Organic,desktop,45+
CUST_002181,2025-07-11,Spain,Paid Social,mobile,18-24
CUST_002854,2025-07-11,Belgium,Paid Social,mobile,35-44
CUST_002819,2025-07-11,France,Organic,mobile,25-34
CUST_002667,2025-07-11,France,Search Ads,mobile,18-24
CUST_002608,2025-07-11,Canada,Paid Social,mobile,45+
CUST_000234,2025-07-11,Belgium,Partner,mobile,18-24
CUST_001606,2025-07-11,France,Organic,desktop,25-34
CUST_001689,2025-07-11,Spain,Paid Social,desktop,45+
CUST_002834,2025-07-12,France,Organic,mobile,35-44
CUST_002756,2025-07-12,Belgium,Paid Social,mobile,25-34
CUST_003365,2025-07-12,Canada,Organic,mobile,35-44
CUST_004000,2025-07-12,France,Search Ads,desktop,25-34
CUST_000377,2025-07-12,France,Organic,desktop,25-34
CUST_001083,2025-07-12,Canada,Search Ads,mobile,25-34
CUST_001744,2025-07-12,Canada,Organic,mobile,35-44
CUST_000863,2025-07-12,Belgium,Search Ads,mobile,25-34
CUST_001327,2025-07-12,France,Paid Social,mobile,35-44
CUST_001908,2025-07-13,France,Partner,mobile,35-44
CUST_003557,2025-07-13,Belgium,Organic,mobile,45+
CUST_000419,2025-07-13,Belgium,Paid Social,mobile,25-34
CUST_003128,2025-07-13,France,Search Ads,mobile,25-34
CUST_003138,2025-07-13,Switzerland,Organic,desktop,25-34
CUST_001984,2025-07-13,Belgium,Search Ads,mobile,45+
CUST_000008,2025-07-13,France,Organic,mobile,45+
CUST_001386,2025-07-13,Canada,Referral,mobile,45+
CUST_002250,2025-07-13,France,Search Ads,desktop,25-34
CUST_000085,2025-07-14,Spain,Search Ads,mobile,25-34
CUST_001911,2025-07-14,Canada,Organic,mobile,18-24
CUST_003944,2025-07-14,Belgium,Organic,mobile,25-34
CUST_002158,2025-07-14,France,Organic,mobile,25-34
CUST_002487,2025-07-14,France,Paid Social,desktop,25-34
CUST_000461,2025-07-14,France,Paid Social,mobile,35-44
CUST_000447,2025-07-14,France,Paid Social,mobile,45+
CUST_001117,2025-07-14,Belgium,Organic,mobile,25-34
CUST_003474,2025-07-14,France,Paid Social,mobile,35-44
CUST_003024,2025-07-14,France,Partner,desktop,45+
CUST_001963,2025-07-15,Belgium,Organic,mobile,35-44
CUST_002295,2025-07-15,Spain,Paid Social,desktop,18-24
CUST_000291,2025-07-15,France,Paid Social,mobile,18-24
CUST_000189,2025-07-15,France,Search Ads,desktop,18-24
CUST_001733,2025-07-15,Switzerland,Search Ads,desktop,25-34
CUST_001685,2025-07-15,France,Paid Social,desktop,25-34
CUST_000915,2025-07-15,France,Search Ads,desktop,45+
CUST_003831,2025-07-15,Spain,Search Ads,mobile,35-44
CUST_001920,2025-07-15,Canada,Paid Social,mobile,18-24
CUST_003997,2025-07-15,Switzerland,Paid Social,mobile,25-34
CUST_001126,2025-07-15,France,Paid Social,mobile,18-24
CUST_002901,2025-07-15,Switzerland,Paid Social,mobile,45+
CUST_002605,2025-07-16,Canada,Organic,mobile,25-34
CUST_001840,2025-07-16,France,Organic,mobile,35-44
CUST_002670,2025-07-16,France,Referral,desktop,18-24
CUST_000873,2025-07-16,France,Referral,mobile,25-34
CUST_001640,2025-07-16,France,Referral,mobile,25-34
CUST_000325,2025-07-16,France,Referral,mobile,25-34
CUST_001698,2025-07-16,Belgium,Paid Social,desktop,25-34
CUST_003932,2025-07-16,Belgium,Search Ads,mobile,35-44
CUST_002035,2025-07-17,Canada,Partner,mobile,35-44
CUST_000738,2025-07-17,France,Search Ads,mobile,45+
CUST_002625,2025-07-17,Spain,Organic,mobile,35-44
CUST_002724,2025-07-17,France,Paid Social,mobile,25-34
CUST_000178,2025-07-17,Switzerland,Partner,desktop,18-24
CUST_002289,2025-07-17,France,Search Ads,desktop,25-34
CUST_000361,2025-07-17,Switzerland,Paid Social,mobile,45+
CUST_001230,2025-07-17,France,Referral,mobile,25-34
CUST_003278,2025-07-17,Belgium,Referral,mobile,25-34
CUST_002076,2025-07-17,Spain,Paid Social,mobile,25-34
CUST_001014,2025-07-17,France,Organic,desktop,18-24
CUST_001310,2025-07-17,Belgium,Organic,mobile,45+
CUST_003041,2025-07-18,France,Organic,mobile,25-34
CUST_003897,2025-07-18,France,Search Ads,desktop,35-44
CUST_000563,2025-07-18,Belgium,Referral,mobile,35-44
CUST_002654,2025-07-18,France,Search Ads,mobile,35-44
CUST_003957,2025-07-18,Belgium,Organic,desktop,18-24
CUST_002599,2025-07-18,France,Referral,mobile,35-44
CUST_001034,2025-07-18,France,Paid Social,mobile,18-24
CUST_000621,2025-07-18,Canada,Paid Social,mobile,18-24
CUST_002580,2025-07-18,Switzerland,Search Ads,desktop,35-44
CUST_003895,2025-07-18,Spain,Organic,desktop,25-34
CUST_001329,2025-07-19,France,Paid Social,mobile,35-44
CUST_000924,2025-07-19,France,Organic,mobile,35-44
CUST_000468,2025-07-19,France,Search Ads,mobile,35-44
CUST_003052,2025-07-19,Canada,Paid Social,mobile,35-44
CUST_002494,2025-07-19,France,Referral,desktop,35-44
CUST_001365,2025-07-19,Switzerland,Referral,desktop,25-34
CUST_001486,2025-07-19,Switzerland,Search Ads,mobile,45+
CUST_003134,2025-07-19,Spain,Organic,mobile,25-34
CUST_002396,2025-07-19,Canada,Paid Social,mobile,18-24
CUST_003274,2025-07-19,Belgium,Organic,mobile,25-34
CUST_002781,2025-07-20,France,Search Ads,mobile,25-34
CUST_003836,2025-07-20,France,Organic,mobile,45+
CUST_001626,2025-07-20,France,Organic,mobile,25-34
CUST_002987,2025-07-20,Spain,Referral,mobile,35-44
CUST_000569,2025-07-20,Switzerland,Paid Social,mobile,35-44
CUST_003739,2025-07-20,Switzerland,Organic,mobile,18-24
CUST_003637,2025-07-20,France,Organic,mobile,18-24
CUST_003125,2025-07-20,France,Organic,desktop,45+
CUST_001158,2025-07-20,Belgium,Paid Social,mobile,35-44
CUST_003268,2025-07-21,France,Organic,desktop,25-34
CUST_001999,2025-07-21,Switzerland,Organic,mobile,18-24
CUST_003547,2025-07-21,France,Referral,mobile,18-24
CUST_001021,2025-07-21,France,Search Ads,mobile,45+
CUST_001170,2025-07-21,France,Organic,mobile,35-44
CUST_001039,2025-07-21,Switzerland,Search Ads,mobile,25-34
CUST_002258,2025-07-21,Switzerland,Partner,desktop,25-34
CUST_002968,2025-07-21,Belgium,Referral,mobile,35-44
CUST_000761,2025-07-21,Canada,Organic,mobile,25-34
CUST_000536,2025-07-21,Belgium,Paid Social,mobile,25-34
CUST_003857,2025-07-21,France,Search Ads,mobile,25-34
CUST_001479,2025-07-21,Belgium,Search Ads,mobile,45+
CUST_000997,2025-07-21,France,Organic,mobile,35-44
CUST_003685,2025-07-21,Switzerland,Paid Social,desktop,25-34
CUST_000489,2025-07-21,Spain,Paid Social,mobile,45+
CUST_002339,2025-07-21,Spain,Search Ads,mobile,35-44
CUST_001436,2025-07-21,France,Organic,desktop,25-34
CUST_000383,2025-07-22,Spain,Referral,desktop,25-34
CUST_000251,2025-07-22,France,Partner,mobile,45+
CUST_000672,2025-07-22,France,Referral,mobile,35-44
CUST_000206,2025-07-22,France,Organic,mobile,35-44
CUST_001660,2025-07-22,France,Referral,mobile,25-34
CUST_003099,2025-07-22,Belgium,Referral,desktop,18-24
CUST_002956,2025-07-22,France,Paid Social,mobile,25-34
CUST_002916,2025-07-22,Switzerland,Paid Social,desktop,25-34
CUST_000630,2025-07-22,France,Paid Social,mobile,45+
CUST_003516,2025-07-22,France,Paid Social,mobile,18-24
CUST_003472,2025-07-22,France,Organic,mobile,35-44
CUST_003629,2025-07-23,Spain,Paid Social,desktop,25-34
CUST_002516,2025-07-23,Belgium,Organic,mobile,25-34
CUST_002525,2025-07-23,Canada,Referral,mobile,18-24
CUST_003603,2025-07-23,Belgium,Organic,desktop,18-24
CUST_001703,2025-07-23,France,Search Ads,mobile,25-34
CUST_003713,2025-07-23,France,Organic,mobile,45+
CUST_002995,2025-07-23,France,Organic,mobile,35-44
CUST_002147,2025-07-23,France,Paid Social,mobile,25-34
CUST_000327,2025-07-23,France,Organic,desktop,18-24
CUST_002248,2025-07-23,France,Search Ads,mobile,18-24
CUST_000467,2025-07-23,France,Referral,mobile,25-34
CUST_000541,2025-07-23,France,Organic,mobile,25-34
CUST_001940,2025-07-23,France,Search Ads,mobile,25-34
CUST_003913,2025-07-23,France,Paid Social,mobile,35-44
CUST_003219,2025-07-23,Belgium,Referral,mobile,45+
CUST_000233,2025-07-24,France,Paid Social,mobile,35-44
CUST_003712,2025-07-24,France,Paid Social,desktop,25-34
CUST_003549,2025-07-24,Spain,Search Ads,mobile,35-44
CUST_003729,2025-07-24,France,Search Ads,mobile,18-24
CUST_000889,2025-07-24,Canada,Search Ads,mobile,45+
CUST_003425,2025-07-24,France,Referral,mobile,35-44
CUST_002201,2025-07-25,France,Search Ads,mobile,25-34
CUST_003461,2025-07-25,Belgium,Paid Social,mobile,18-24
CUST_000360,2025-07-25,Belgium,Organic,mobile,25-34
CUST_002662,2025-07-25,Belgium,Organic,mobile,25-34
CUST_001262,2025-07-25,France,Search Ads,mobile,25-34
CUST_001571,2025-07-25,Switzerland,Organic,mobile,25-34
CUST_002532,2025-07-25,Spain,Organic,desktop,45+
CUST_003222,2025-07-25,France,Organic,mobile,18-24
CUST_002538,2025-07-25,Switzerland,Organic,desktop,18-24
CUST_002477,2025-07-25,France,Paid Social,mobile,18-24
CUST_002632,2025-07-25,France,Organic,mobile,35-44
CUST_000364,2025-07-25,France,Paid Social,mobile,25-34
CUST_002386,2025-07-25,France,Paid Social,mobile,45+
CUST_002723,2025-07-26,Canada,Paid Social,mobile,18-24
CUST_003594,2025-07-26,France,Organic,mobile,25-34
CUST_000719,2025-07-26,France,Organic,desktop,25-34
CUST_003240,2025-07-26,France,Referral,desktop,25-34
CUST_002389,2025-07-26,France,Paid Social,mobile,25-34
CUST_001615,2025-07-26,Canada,Referral,desktop,18-24
CUST_003918,2025-07-26,France,Organic,mobile,25-34
CUST_003239,2025-07-26,Spain,Search Ads,mobile,35-44
CUST_000052,2025-07-26,Canada,Organic,mobile,25-34
CUST_002015,2025-07-26,France,Organic,mobile,25-34
CUST_001757,2025-07-26,France,Organic,mobile,25-34
CUST_000084,2025-07-26,Belgium,Search Ads,mobile,35-44
CUST_002894,2025-07-26,France,Organic,mobile,25-34
CUST_000163,2025-07-26,Canada,Referral,mobile,45+
CUST_003182,2025-07-26,Switzerland,Search Ads,mobile,35-44
CUST_001038,2025-07-27,Belgium,Search Ads,desktop,35-44
CUST_001116,2025-07-27,France,Organic,desktop,35-44
CUST_002775,2025-07-27,France,Organic,mobile,18-24
CUST_003684,2025-07-27,France,Paid Social,mobile,35-44
CUST_000108,2025-07-27,Canada,Search Ads,desktop,45+
CUST_002918,2025-07-27,France,Search Ads,mobile,25-34
CUST_002566,2025-07-27,France,Organic,mobile,25-34
CUST_000459,2025-07-27,France,Paid Social,mobile,25-34
CUST_000256,2025-07-27,France,Search Ads,mobile,18-24
CUST_002815,2025-07-27,France,Organic,mobile,45+
CUST_000508,2025-07-27,France,Search Ads,mobile,25-34
CUST_001485,2025-07-27,Canada,Search Ads,mobile,25-34
CUST_002046,2025-07-27,France,Paid Social,mobile,45+
CUST_002886,2025-07-28,France,Organic,mobile,18-24
CUST_000677,2025-07-28,Switzerland,Search Ads,desktop,35-44
CUST_001376,2025-07-28,France,Search Ads,mobile,35-44
CUST_003628,2025-07-28,Belgium,Partner,mobile,35-44
CUST_001832,2025-07-28,Switzerland,Paid Social,desktop,25-34
CUST_003200,2025-07-28,Spain,Search Ads,mobile,25-34
CUST_003827,2025-07-28,France,Organic,mobile,35-44
CUST_000168,2025-07-28,Spain,Organic,desktop,25-34
CUST_003165,2025-07-28,France,Referral,mobile,18-24
CUST_003904,2025-07-28,Belgium,Paid Social,mobile,25-34
CUST_000760,2025-07-29,Belgium,Organic,mobile,45+
CUST_000686,2025-07-29,Canada,Paid Social,desktop,35-44
CUST_003994,2025-07-29,Belgium,Organic,desktop,35-44
CUST_000417,2025-07-29,France,Organic,mobile,35-44
CUST_002452,2025-07-29,Canada,Paid Social,desktop,35-44
CUST_000966,2025-07-29,France,Search Ads,mobile,18-24
CUST_000492,2025-07-29,France,Search Ads,mobile,25-34
CUST_002889,2025-07-29,France,Search Ads,desktop,25-34
CUST_001708,2025-07-29,Spain,Paid Social,mobile,35-44
CUST_001814,2025-07-30,France,Organic,mobile,35-44
CUST_001631,2025-07-30,Spain,Paid Social,mobile,25-34
CUST_003882,2025-07-30,France,Organic,mobile,35-44
CUST_002468,2025-07-30,Canada,Paid Social,mobile,35-44
CUST_003942,2025-07-30,France,Paid Social,mobile,45+
CUST_001701,2025-07-30,Spain,Search Ads,desktop,18-24
CUST_000912,2025-07-30,Canada,Organic,desktop,18-24
CUST_003937,2025-07-30,Spain,Paid Social,mobile,35-44
CUST_003073,2025-07-30,France,Referral,mobile,45+
CUST_000237,2025-07-30,Belgium,Paid Social,mobile,45+
CUST_000177,2025-07-30,Switzerland,Organic,desktop,35-44
CUST_001903,2025-07-30,France,Search Ads,mobile,18-24
CUST_001134,2025-07-30,Belgium,Referral,mobile,18-24
CUST_003411,2025-07-30,Spain,Referral,mobile,25-34
CUST_000613,2025-07-30,France,Referral,mobile,25-34
CUST_003642,2025-07-31,France,Paid Social,mobile,45+
CUST_000866,2025-07-31,Belgium,Paid Social,mobile,25-34
CUST_003850,2025-07-31,France,Referral,desktop,25-34
CUST_002635,2025-07-31,Canada,Paid Social,mobile,35-44
CUST_000815,2025-07-31,Canada,Referral,mobile,18-24
CUST_002669,2025-07-31,France,Organic,mobile,18-24
CUST_001047,2025-07-31,France,Organic,mobile,45+
CUST_002461,2025-07-31,Canada,Referral,mobile,25-34
CUST_001719,2025-07-31,France,Search Ads,mobile,45+
CUST_000938,2025-07-31,France,Organic,mobile,18-24
CUST_001354,2025-07-31,France,Organic,mobile,35-44
CUST_002844,2025-07-31,France,Organic,mobile,25-34
CUST_001150,2025-07-31,France,Search Ads,mobile,35-44
CUST_000762,2025-08-01,Belgium,Organic,mobile,18-24
CUST_000103,2025-08-01,Canada,Organic,mobile,35-44
CUST_001269,2025-08-01,France,Referral,desktop,45+
CUST_003154,2025-08-01,France,Organic,mobile,45+
CUST_001674,2025-08-01,France,Search Ads,mobile,35-44
CUST_003352,2025-08-01,France,Partner,desktop,25-34
CUST_000972,2025-08-01,Switzerland,Referral,mobile,35-44
CUST_001877,2025-08-01,Spain,Organic,mobile,25-34
CUST_001474,2025-08-01,Belgium,Paid Social,mobile,35-44
CUST_002505,2025-08-01,France,Referral,mobile,35-44
CUST_002373,2025-08-01,France,Search Ads,mobile,35-44
CUST_000369,2025-08-02,Switzerland,Paid Social,mobile,35-44
CUST_002307,2025-08-02,Belgium,Referral,mobile,35-44
CUST_003690,2025-08-02,France,Organic,mobile,18-24
CUST_002663,2025-08-02,France,Paid Social,desktop,25-34
CUST_002991,2025-08-02,Spain,Referral,mobile,25-34
CUST_002360,2025-08-02,France,Organic,mobile,25-34
CUST_003294,2025-08-02,France,Organic,desktop,25-34
CUST_001458,2025-08-02,Belgium,Referral,desktop,35-44
CUST_002135,2025-08-02,Belgium,Paid Social,mobile,25-34
CUST_001217,2025-08-03,France,Organic,desktop,35-44
CUST_002392,2025-08-03,Belgium,Paid Social,mobile,18-24
CUST_001211,2025-08-03,Belgium,Organic,mobile,35-44
CUST_000495,2025-08-03,Switzerland,Paid Social,mobile,45+
CUST_000614,2025-08-03,Canada,Organic,mobile,35-44
CUST_002970,2025-08-03,France,Referral,desktop,25-34
CUST_003429,2025-08-03,France,Paid Social,mobile,35-44
CUST_003234,2025-08-03,France,Organic,desktop,25-34
CUST_001203,2025-08-03,France,Organic,mobile,25-34
CUST_003286,2025-08-03,Canada,Paid Social,mobile,25-34
CUST_000726,2025-08-03,France,Referral,mobile,18-24
CUST_001891,2025-08-03,France,Paid Social,mobile,25-34
CUST_000112,2025-08-04,France,Organic,mobile,25-34
CUST_001957,2025-08-04,Switzerland,Search Ads,mobile,25-34
CUST_000418,2025-08-04,Canada,Paid Social,mobile,45+
CUST_003090,2025-08-04,Switzerland,Organic,mobile,18-24
CUST_003782,2025-08-04,Canada,Paid Social,desktop,45+
CUST_001475,2025-08-04,France,Search Ads,mobile,45+
CUST_001897,2025-08-04,Canada,Organic,mobile,18-24
CUST_003033,2025-08-04,France,Organic,desktop,18-24
CUST_002114,2025-08-04,France,Referral,mobile,18-24
CUST_002348,2025-08-04,France,Organic,mobile,18-24
CUST_001141,2025-08-04,Spain,Paid Social,mobile,18-24
CUST_002376,2025-08-04,France,Search Ads,mobile,45+
CUST_000898,2025-08-05,France,Paid Social,mobile,25-34
CUST_000032,2025-08-05,Spain,Partner,desktop,35-44
CUST_003479,2025-08-05,France,Referral,mobile,25-34
CUST_002042,2025-08-05,France,Organic,mobile,25-34
CUST_000551,2025-08-05,France,Search Ads,mobile,18-24
CUST_002633,2025-08-05,Switzerland,Search Ads,desktop,25-34
CUST_003387,2025-08-05,France,Paid Social,mobile,35-44
CUST_002268,2025-08-06,France,Search Ads,desktop,18-24
CUST_001883,2025-08-06,Belgium,Organic,mobile,35-44
CUST_001270,2025-08-06,France,Search Ads,desktop,25-34
CUST_002342,2025-08-06,France,Paid Social,mobile,35-44
CUST_001317,2025-08-06,France,Search Ads,desktop,25-34
CUST_003068,2025-08-06,Canada,Organic,mobile,35-44
CUST_001694,2025-08-06,France,Search Ads,mobile,35-44
CUST_003517,2025-08-06,France,Organic,mobile,45+
CUST_002294,2025-08-06,Belgium,Organic,desktop,45+
CUST_003382,2025-08-06,Spain,Referral,mobile,35-44
CUST_002101,2025-08-06,France,Organic,mobile,25-34
CUST_000318,2025-08-06,Belgium,Organic,desktop,25-34
CUST_002270,2025-08-06,Belgium,Paid Social,mobile,18-24
CUST_003201,2025-08-07,Canada,Organic,desktop,35-44
CUST_001833,2025-08-07,France,Paid Social,mobile,25-34
CUST_001023,2025-08-07,Spain,Partner,mobile,25-34
CUST_000320,2025-08-07,France,Organic,mobile,35-44
CUST_002280,2025-08-07,France,Paid Social,mobile,25-34
CUST_001608,2025-08-07,France,Paid Social,mobile,25-34
CUST_003842,2025-08-07,France,Organic,mobile,35-44
CUST_003287,2025-08-07,France,Paid Social,mobile,35-44
CUST_002141,2025-08-07,France,Paid Social,mobile,35-44
CUST_001557,2025-08-07,Spain,Search Ads,mobile,45+
CUST_003795,2025-08-07,Spain,Search Ads,mobile,18-24
CUST_001267,2025-08-07,France,Paid Social,mobile,25-34
CUST_002407,2025-08-08,France,Search Ads,desktop,35-44
CUST_003841,2025-08-08,France,Search Ads,desktop,25-34
CUST_000146,2025-08-08,Belgium,Organic,mobile,35-44
CUST_002959,2025-08-08,France,Paid Social,desktop,35-44
CUST_003487,2025-08-08,France,Partner,desktop,25-34
CUST_000557,2025-08-08,France,Organic,mobile,18-24
CUST_003300,2025-08-08,France,Partner,desktop,18-24
CUST_003503,2025-08-08,Belgium,Organic,mobile,25-34
CUST_000545,2025-08-08,Belgium,Organic,mobile,35-44
CUST_001976,2025-08-08,Belgium,Organic,desktop,18-24
CUST_003375,2025-08-09,Belgium,Paid Social,mobile,18-24
CUST_002040,2025-08-09,France,Organic,mobile,25-34
CUST_001705,2025-08-09,France,Organic,desktop,18-24
CUST_000858,2025-08-09,France,Paid Social,mobile,25-34
CUST_000477,2025-08-09,Belgium,Paid Social,mobile,18-24
CUST_001925,2025-08-09,Switzerland,Organic,mobile,25-34
CUST_000253,2025-08-09,France,Organic,desktop,25-34
CUST_003416,2025-08-09,Spain,Referral,mobile,25-34
CUST_002693,2025-08-10,France,Organic,desktop,35-44
CUST_002934,2025-08-10,France,Search Ads,desktop,35-44
CUST_001684,2025-08-10,Canada,Search Ads,desktop,18-24
CUST_003088,2025-08-10,France,Organic,desktop,25-34
CUST_002857,2025-08-10,France,Paid Social,mobile,35-44
CUST_002368,2025-08-10,Switzerland,Partner,mobile,45+
CUST_002558,2025-08-10,France,Search Ads,mobile,18-24
CUST_001558,2025-08-10,France,Referral,mobile,25-34
CUST_002954,2025-08-10,France,Organic,mobile,45+
CUST_000610,2025-08-10,France,Referral,mobile,35-44
CUST_002988,2025-08-11,Switzerland,Search Ads,mobile,45+
CUST_003206,2025-08-11,Spain,Search Ads,mobile,45+
CUST_002626,2025-08-11,France,Search Ads,mobile,25-34
CUST_002346,2025-08-11,France,Organic,mobile,18-24
CUST_001353,2025-08-11,Canada,Paid Social,desktop,35-44
CUST_000992,2025-08-11,Canada,Paid Social,mobile,25-34
CUST_003597,2025-08-11,France,Organic,mobile,25-34
CUST_001351,2025-08-11,Switzerland,Referral,mobile,25-34
CUST_000872,2025-08-11,France,Organic,mobile,35-44
CUST_003656,2025-08-11,France,Organic,mobile,25-34
CUST_002551,2025-08-11,France,Search Ads,desktop,35-44
CUST_001595,2025-08-11,France,Referral,mobile,45+
CUST_000079,2025-08-12,France,Search Ads,mobile,25-34
CUST_003478,2025-08-12,France,Organic,desktop,25-34
CUST_000295,2025-08-12,Spain,Organic,desktop,45+
CUST_002877,2025-08-12,France,Paid Social,mobile,25-34
CUST_001692,2025-08-12,Switzerland,Partner,desktop,25-34
CUST_003398,2025-08-12,France,Referral,mobile,25-34
CUST_001445,2025-08-12,Canada,Referral,mobile,18-24
CUST_000631,2025-08-12,Spain,Search Ads,mobile,18-24
CUST_002204,2025-08-12,France,Organic,mobile,18-24
CUST_000470,2025-08-12,France,Organic,mobile,35-44
CUST_001846,2025-08-12,France,Organic,desktop,25-34
CUST_003334,2025-08-13,Belgium,Organic,mobile,18-24
CUST_001620,2025-08-13,Belgium,Paid Social,mobile,25-34
CUST_001472,2025-08-13,Switzerland,Partner,mobile,35-44
CUST_000287,2025-08-13,France,Organic,desktop,45+
CUST_003780,2025-08-13,Belgium,Search Ads,mobile,45+
CUST_000736,2025-08-13,France,Partner,desktop,25-34
CUST_000741,2025-08-13,France,Organic,mobile,18-24
CUST_003958,2025-08-13,Belgium,Partner,desktop,25-34
CUST_000324,2025-08-13,France,Organic,desktop,25-34
CUST_001649,2025-08-13,Canada,Organic,desktop,18-24
CUST_000200,2025-08-14,France,Organic,mobile,45+
CUST_002041,2025-08-14,France,Organic,mobile,35-44
CUST_002485,2025-08-14,Spain,Organic,mobile,45+
CUST_000266,2025-08-14,France,Organic,mobile,25-34
CUST_000180,2025-08-14,Spain,Organic,mobile,18-24
CUST_000316,2025-08-14,France,Referral,desktop,25-34
CUST_001408,2025-08-14,France,Organic,mobile,18-24
CUST_002415,2025-08-14,France,Search Ads,desktop,18-24
CUST_001653,2025-08-15,Canada,Search Ads,desktop,35-44
CUST_001029,2025-08-15,Canada,Search Ads,mobile,35-44
CUST_001373,2025-08-15,Spain,Paid Social,mobile,45+
CUST_003323,2025-08-15,Switzerland,Search Ads,desktop,35-44
CUST_002436,2025-08-15,France,Search Ads,desktop,35-44
CUST_000979,2025-08-15,Spain,Referral,mobile,45+
CUST_001477,2025-08-15,France,Organic,desktop,45+
CUST_000097,2025-08-15,Switzerland,Search Ads,mobile,35-44
CUST_003754,2025-08-15,France,Search Ads,mobile,45+
CUST_003214,2025-08-15,France,Paid Social,mobile,45+
CUST_002443,2025-08-15,Belgium,Organic,desktop,18-24
