customer_id,activity_month,nb_app_opens,nb_transactions_imported,nb_budgets_created,nb_goals_created,nb_dashboard_views,is_active_month,usage_segment
CUST_002039,2025-09-01,1,0,0,0,1,False,low
CUST_002039,2025-10-01,2,0,0,0,0,True,low
CUST_002040,2025-08-01,2,1,1,1,2,True,medium
CUST_002041,2025-08-01,5,1,1,0,4,True,medium
CUST_002042,2025-08-01,3,0,0,0,2,True,low
CUST_002043,2025-11-01,2,1,1,1,2,True,medium
CUST_002044,2025-02-01,0,0,0,0,1,False,low
CUST_002044,2025-03-01,1,1,0,0,1,True,low
CUST_002045,2025-02-01,15,6,1,2,11,True,power
CUST_002045,2025-03-01,13,4,2,1,10,True,power
CUST_002045,2025-04-01,14,6,1,2,6,True,power
CUST_002045,2025-05-01,13,5,0,1,11,True,power
CUST_002045,2025-06-01,10,7,0,0,12,True,power
CUST_002045,2025-07-01,18,5,1,2,8,True,power
CUST_002045,2025-08-01,10,3,2,0,6,True,power
CUST_002045,2025-09-01,18,3,0,0,6,True,power
CUST_002045,2025-10-01,11,7,1,0,11,True,power
CUST_002045,2025-11-01,10,3,2,2,6,True,power
CUST_002045,2025-12-01,16,7,2,0,11,True,power
CUST_002046,2025-07-01,1,0,0,0,0,False,low
CUST_002046,2025-08-01,1,0,0,0,1,False,low
CUST_002047,2025-05-01,1,1,0,0,1,True,low
CUST_002048,2025-12-01,3,0,1,0,3,True,low
CUST_002048,2026-01-01,0,0,0,0,0,False,low
CUST_002049,2025-12-01,4,1,1,0,1,True,medium
CUST_002050,2025-03-01,0,0,1,0,0,True,low
CUST_002050,2025-04-01,3,1,0,1,3,True,medium
CUST_002051,2025-03-01,5,1,1,1,4,True,medium
CUST_002052,2025-05-01,3,0,0,0,2,True,low
CUST_002053,2025-07-01,18,8,2,1,12,True,power
CUST_002053,2025-08-01,11,5,2,0,12,True,power
CUST_002053,2025-09-01,15,6,0,2,6,True,power
CUST_002053,2025-10-01,18,5,2,1,7,True,power
CUST_002053,2025-11-01,17,5,0,2,11,True,power
CUST_002053,2025-12-01,13,6,1,1,6,True,power
CUST_002054,2025-02-01,2,0,0,0,0,True,low
CUST_002054,2025-03-01,8,5,2,1,8,True,power
CUST_002054,2025-04-01,9,4,0,0,3,True,power
CUST_002054,2025-05-01,9,2,1,0,7,True,medium
CUST_002054,2025-06-01,7,1,0,0,6,True,medium
CUST_002054,2025-07-01,6,1,1,0,4,True,medium
CUST_002054,2025-08-01,5,3,1,1,4,True,power
CUST_002054,2025-09-01,6,1,0,1,4,True,medium
CUST_002054,2025-10-01,5,4,1,0,3,True,power
CUST_002054,2025-11-01,6,1,0,1,5,True,medium
CUST_002054,2025-12-01,6,2,0,1,5,True,medium
CUST_002055,2025-04-01,0,0,0,1,1,True,low
CUST_002055,2025-05-01,3,1,1,0,0,True,medium
CUST_002056,2025-06-01,10,2,2,0,9,True,power
CUST_002056,2025-07-01,6,2,1,0,5,True,medium
CUST_002056,2025-08-01,5,4,0,1,3,True,power
CUST_002056,2025-09-01,4,1,0,0,2,True,medium
CUST_002056,2025-10-01,1,0,0,0,1,False,low
CUST_002057,2025-10-01,10,5,2,1,7,True,power
CUST_002057,2025-11-01,6,1,1,0,6,True,medium
CUST_002057,2025-12-01,5,4,0,0,6,True,power
CUST_002058,2025-07-01,3,1,1,0,2,True,medium
CUST_002059,2025-11-01,4,1,1,1,2,True,medium
CUST_002060,2025-03-01,1,0,0,0,0,False,low
CUST_002061,2025-09-01,4,1,1,0,2,True,medium
CUST_002062,2025-04-01,3,1,1,0,3,True,medium
CUST_002063,2025-05-01,3,1,1,1,4,True,medium
CUST_002064,2025-09-01,0,1,1,0,0,True,medium
CUST_002064,2025-10-01,11,2,1,0,9,True,power
CUST_002064,2025-11-01,2,2,0,1,3,True,medium
CUST_002064,2025-12-01,1,0,0,0,1,False,low
CUST_002065,2025-10-01,2,0,0,0,1,True,low
CUST_002065,2025-11-01,3,1,1,0,3,True,medium
CUST_002066,2025-10-01,2,0,0,0,2,True,low
CUST_002067,2025-10-01,5,1,1,1,3,True,medium
CUST_002068,2025-09-01,4,1,1,1,3,True,medium
CUST_002069,2025-05-01,1,1,0,0,0,True,low
CUST_002069,2025-06-01,2,0,1,0,2,True,low
CUST_002070,2025-05-01,0,0,1,0,1,True,low
CUST_002070,2025-06-01,9,5,1,1,4,True,power
CUST_002070,2025-07-01,9,2,1,1,5,True,power
CUST_002070,2025-08-01,6,4,0,1,6,True,power
CUST_002070,2025-09-01,5,2,0,1,4,True,medium
CUST_002070,2025-10-01,5,4,1,1,5,True,power
CUST_002070,2025-11-01,6,4,0,0,4,True,power
CUST_002070,2025-12-01,8,1,1,0,4,True,medium
CUST_002071,2025-01-01,3,0,1,0,1,True,low
CUST_002071,2025-02-01,18,7,1,0,7,True,power
CUST_002071,2025-03-01,8,3,0,2,3,True,power
CUST_002071,2025-04-01,1,0,0,0,1,False,low
CUST_002072,2025-01-01,3,1,1,1,3,True,medium
CUST_002072,2025-02-01,2,0,0,0,1,True,low
CUST_002073,2025-12-01,1,0,0,0,2,False,low
CUST_002074,2025-03-01,3,1,1,1,3,True,medium
CUST_002075,2025-04-01,5,1,1,0,1,True,medium
CUST_002075,2025-05-01,0,0,0,0,1,False,low
CUST_002076,2025-07-01,3,1,1,0,1,True,medium
CUST_002076,2025-08-01,11,4,2,1,10,True,power
CUST_002076,2025-09-01,16,7,1,1,12,True,power
CUST_002076,2025-10-01,11,3,1,0,11,True,power
CUST_002076,2025-11-01,18,6,0,2,7,True,power
CUST_002076,2025-12-01,11,3,0,1,8,True,power
CUST_002077,2025-06-01,3,1,1,0,4,True,medium
CUST_002078,2025-10-01,2,0,0,0,0,True,low
CUST_002079,2025-04-01,5,1,1,1,4,True,medium
CUST_002080,2025-10-01,2,0,0,0,0,True,low
CUST_002081,2025-10-01,2,0,0,0,1,True,low
CUST_002082,2025-08-01,1,0,0,0,0,False,low
CUST_002082,2025-09-01,1,0,0,0,1,False,low
CUST_002083,2025-10-01,11,3,1,0,6,True,power
CUST_002083,2025-11-01,8,2,1,0,4,True,medium
CUST_002083,2025-12-01,8,2,1,0,3,True,medium
CUST_002084,2025-06-01,3,1,1,1,2,True,medium
CUST_002085,2025-10-01,5,1,1,0,1,True,medium
CUST_002085,2025-11-01,2,0,0,0,2,True,low
CUST_002085,2025-12-01,1,0,0,0,1,False,low
CUST_002086,2025-12-01,5,1,1,0,2,True,medium
CUST_002087,2025-01-01,1,1,1,0,1,True,medium
CUST_002087,2025-02-01,1,0,0,0,3,False,low
CUST_002088,2025-11-01,3,1,1,1,2,True,medium
CUST_002089,2025-02-01,2,1,1,0,4,True,medium
CUST_002090,2025-12-01,3,0,0,0,1,True,low
CUST_002091,2025-05-01,3,1,0,0,2,True,low
CUST_002091,2025-06-01,3,2,0,0,3,True,medium
CUST_002091,2025-07-01,4,2,0,0,2,True,medium
CUST_002091,2025-08-01,4,2,1,0,2,True,medium
CUST_002091,2025-09-01,3,1,0,0,2,True,low
CUST_002091,2025-10-01,3,2,0,0,1,True,medium
CUST_002091,2025-11-01,2,0,0,0,1,True,low
CUST_002091,2025-12-01,3,1,1,0,1,True,medium
CUST_002092,2025-01-01,19,7,3,0,10,True,power
CUST_002092,2025-02-01,13,5,1,1,8,True,power
CUST_002092,2025-03-01,11,3,1,0,11,True,power
CUST_002092,2025-04-01,12,3,2,0,6,True,power
CUST_002092,2025-05-01,17,4,0,0,12,True,power
CUST_002092,2025-06-01,17,6,1,2,6,True,power
CUST_002092,2025-07-01,14,4,1,0,7,True,power
CUST_002092,2025-08-01,17,7,0,2,11,True,power
CUST_002092,2025-09-01,10,3,2,0,9,True,power
CUST_002092,2025-10-01,17,4,0,0,7,True,power
CUST_002092,2025-11-01,18,7,2,2,11,True,power
CUST_002092,2025-12-01,13,5,2,0,7,True,power
CUST_002093,2025-03-01,3,1,1,0,3,True,medium
CUST_002093,2025-04-01,7,3,1,0,5,True,power
CUST_002093,2025-05-01,6,1,0,0,6,True,medium
CUST_002093,2025-06-01,5,2,0,1,5,True,medium
CUST_002093,2025-07-01,9,4,0,1,4,True,power
CUST_002093,2025-08-01,5,1,0,1,3,True,medium
CUST_002093,2025-09-01,8,2,1,1,5,True,power
CUST_002093,2025-10-01,7,2,1,1,5,True,power
CUST_002093,2025-11-01,6,2,1,1,5,True,power
CUST_002093,2025-12-01,8,4,1,0,7,True,power
CUST_002094,2025-09-01,13,4,1,0,6,True,power
CUST_002094,2025-10-01,7,3,1,0,5,True,power
CUST_002094,2025-11-01,5,3,1,1,4,True,power
CUST_002094,2025-12-01,5,1,0,1,7,True,medium
CUST_002095,2025-06-01,4,1,1,1,2,True,medium
CUST_002096,2025-10-01,3,1,1,0,3,True,medium
CUST_002097,2025-03-01,2,0,0,0,1,True,low
CUST_002098,2025-12-01,2,0,0,0,0,True,low
CUST_002099,2025-09-01,2,1,1,0,4,True,medium
CUST_002100,2025-12-01,10,4,1,1,4,True,power
CUST_002101,2025-08-01,4,1,1,1,3,True,medium
CUST_002102,2025-11-01,1,1,0,0,0,True,low
CUST_002103,2025-01-01,4,1,1,0,2,True,medium
CUST_002104,2025-08-01,2,0,0,0,0,True,low
CUST_002104,2025-09-01,1,0,0,0,1,False,low
CUST_002105,2025-09-01,2,0,0,0,0,True,low
CUST_002106,2025-04-01,2,0,0,0,1,True,low
CUST_002107,2025-03-01,2,1,1,0,2,True,medium
CUST_002108,2025-11-01,1,0,0,1,2,True,low
CUST_002108,2025-12-01,3,1,1,0,2,True,medium
CUST_002109,2025-12-01,2,0,0,0,0,True,low
CUST_002110,2025-06-01,3,0,0,0,1,True,low
CUST_002111,2025-02-01,3,0,0,0,1,True,low
CUST_002112,2025-02-01,1,0,0,0,0,False,low
CUST_002112,2025-03-01,2,0,0,0,0,True,low
CUST_002113,2025-05-01,3,0,0,0,1,True,low
CUST_002114,2025-08-01,19,5,2,3,14,True,power
CUST_002114,2025-09-01,16,5,1,0,8,True,power
CUST_002114,2025-10-01,13,7,0,2,6,True,power
CUST_002114,2025-11-01,12,3,0,2,12,True,power
CUST_002114,2025-12-01,13,3,0,0,7,True,power
CUST_002115,2025-02-01,5,1,1,1,3,True,medium
CUST_002116,2025-03-01,2,0,0,0,0,True,low
CUST_002116,2025-04-01,3,1,1,0,4,True,medium
CUST_002117,2025-10-01,4,1,1,1,1,True,medium
CUST_002117,2025-11-01,0,0,0,0,1,False,low
CUST_002118,2025-04-01,2,0,0,0,0,True,low
CUST_002118,2025-05-01,1,0,0,0,0,False,low
CUST_002119,2025-04-01,3,0,0,0,2,True,low
CUST_002120,2025-01-01,4,1,1,1,3,True,medium
CUST_002121,2025-10-01,12,4,2,2,5,True,power
CUST_002121,2025-11-01,3,3,0,1,1,True,power
CUST_002121,2025-12-01,1,0,0,0,1,False,low
CUST_002122,2025-11-01,3,1,0,0,1,True,low
CUST_002122,2025-12-01,2,0,1,1,1,True,medium
CUST_002123,2025-09-01,3,0,0,0,2,True,low
CUST_002124,2025-02-01,1,0,0,0,1,False,low
CUST_002125,2025-03-01,20,5,2,1,8,True,power
CUST_002125,2025-04-01,10,5,2,0,10,True,power
CUST_002125,2025-05-01,10,6,0,0,8,True,power
CUST_002125,2025-06-01,7,2,0,0,3,True,medium
CUST_002125,2025-07-01,1,0,0,0,1,False,low
CUST_002126,2025-11-01,3,0,0,0,2,True,low
CUST_002127,2025-05-01,3,1,1,1,3,True,medium
CUST_002128,2025-05-01,3,0,0,0,1,True,low
CUST_002128,2025-06-01,2,1,1,1,1,True,medium
CUST_002129,2025-09-01,2,0,0,0,2,True,low
CUST_002130,2025-10-01,2,0,0,0,0,True,low
CUST_002130,2025-11-01,0,1,0,0,0,True,low
CUST_002131,2025-07-01,1,0,0,0,0,False,low
CUST_002132,2025-04-01,3,0,0,0,2,True,low
CUST_002133,2025-02-01,11,4,1,0,6,True,power
CUST_002133,2025-03-01,5,3,1,1,7,True,power
CUST_002133,2025-04-01,7,2,0,1,6,True,medium
CUST_002133,2025-05-01,5,4,1,1,7,True,power
CUST_002133,2025-06-01,9,2,0,0,3,True,medium
CUST_002133,2025-07-01,6,4,0,0,4,True,power
CUST_002133,2025-08-01,9,3,0,1,4,True,power
CUST_002133,2025-09-01,9,4,0,0,4,True,power
CUST_002133,2025-10-01,6,1,0,1,6,True,medium
CUST_002133,2025-11-01,9,3,1,0,4,True,power
CUST_002133,2025-12-01,8,2,0,0,3,True,medium
CUST_002134,2025-12-01,3,1,1,0,2,True,medium
CUST_002135,2025-08-01,2,1,1,0,1,True,medium
CUST_002136,2025-03-01,3,0,0,0,1,True,low
CUST_002137,2025-11-01,2,0,1,0,0,True,low
CUST_002137,2025-12-01,3,1,0,0,1,True,low
CUST_002138,2025-04-01,1,0,0,0,0,False,low
CUST_002138,2025-05-01,5,1,0,0,3,True,medium
CUST_002138,2025-06-01,2,2,0,0,1,True,medium
CUST_002138,2025-07-01,2,1,0,0,1,True,low
CUST_002138,2025-08-01,4,1,1,0,3,True,medium
CUST_002138,2025-09-01,4,2,1,0,2,True,medium
CUST_002138,2025-10-01,4,2,1,0,3,True,medium
CUST_002138,2025-11-01,2,0,0,0,2,True,low
CUST_002138,2025-12-01,4,0,0,0,3,True,medium
CUST_002139,2025-10-01,2,1,1,1,4,True,medium
CUST_002140,2025-09-01,2,0,0,0,2,True,low
CUST_002141,2025-08-01,5,1,1,0,3,True,medium
CUST_002142,2025-07-01,13,2,2,1,9,True,power
CUST_002142,2025-08-01,8,4,0,0,7,True,power
CUST_002142,2025-09-01,2,3,0,1,2,True,power
CUST_002142,2025-10-01,1,0,0,0,1,False,low
CUST_002143,2025-02-01,2,1,1,0,1,True,medium
CUST_002143,2025-03-01,1,0,0,0,0,False,low
CUST_002144,2025-10-01,18,6,1,2,11,True,power
CUST_002144,2025-11-01,13,6,1,1,8,True,power
CUST_002144,2025-12-01,13,4,0,1,11,True,power
CUST_002145,2025-01-01,0,1,1,0,0,True,medium
CUST_002145,2025-02-01,4,0,0,0,1,True,medium
CUST_002146,2025-06-01,0,1,0,0,0,True,low
CUST_002146,2025-07-01,5,0,1,1,1,True,medium
CUST_002147,2025-07-01,1,0,0,0,1,False,low
CUST_002148,2025-10-01,4,1,1,1,3,True,medium
CUST_002149,2025-04-01,1,1,1,0,1,True,medium
CUST_002149,2025-05-01,1,0,0,1,0,True,low
CUST_002150,2025-12-01,2,1,1,1,4,True,medium
CUST_002151,2025-02-01,1,1,1,0,0,True,medium
CUST_002151,2025-03-01,1,0,0,0,2,False,low
CUST_002152,2025-05-01,1,0,0,0,0,False,low
CUST_002152,2025-06-01,2,0,0,0,0,True,low
CUST_002153,2025-06-01,2,0,0,0,0,True,low
CUST_002154,2025-03-01,5,1,1,1,4,True,medium
CUST_002155,2025-02-01,0,0,1,0,0,True,low
CUST_002155,2025-03-01,3,1,0,1,2,True,medium
CUST_002156,2025-06-01,5,1,1,0,3,True,medium
CUST_002157,2025-09-01,3,2,1,0,3,True,medium
CUST_002157,2025-10-01,4,1,1,0,3,True,medium
CUST_002157,2025-11-01,2,0,0,0,2,True,low
CUST_002157,2025-12-01,4,1,0,0,2,True,medium
CUST_002158,2025-07-01,5,1,1,0,4,True,medium
CUST_002159,2025-10-01,2,0,0,0,1,True,low
CUST_002160,2025-06-01,2,0,0,0,0,True,low
CUST_002160,2025-07-01,1,1,0,0,1,True,low
CUST_002161,2025-01-01,2,1,1,0,1,True,medium
CUST_002162,2025-01-01,1,0,0,0,0,False,low
CUST_002162,2025-02-01,9,3,1,0,6,True,power
CUST_002162,2025-03-01,5,3,1,0,4,True,power
CUST_002162,2025-04-01,8,1,1,0,6,True,medium
CUST_002162,2025-05-01,6,2,1,1,6,True,power
CUST_002162,2025-06-01,7,3,1,1,5,True,power
CUST_002162,2025-07-01,7,4,0,1,6,True,power
CUST_002162,2025-08-01,7,3,1,0,5,True,power
CUST_002162,2025-09-01,9,2,0,0,5,True,medium
CUST_002162,2025-10-01,7,4,1,1,3,True,power
CUST_002162,2025-11-01,9,1,1,0,6,True,medium
CUST_002162,2025-12-01,6,2,0,0,4,True,medium
CUST_002163,2025-05-01,2,1,0,0,1,True,low
CUST_002163,2025-06-01,2,0,1,0,1,True,low
CUST_002164,2025-10-01,3,1,1,1,1,True,medium
CUST_002165,2025-05-01,3,1,1,1,3,True,medium
CUST_002166,2025-02-01,5,1,1,0,3,True,medium
CUST_002167,2025-01-01,1,0,0,0,0,False,low
CUST_002168,2025-11-01,1,0,0,0,1,False,low
CUST_002169,2025-04-01,4,1,1,0,3,True,medium
CUST_002170,2025-07-01,2,1,1,0,4,True,medium
CUST_002171,2025-02-01,1,1,0,0,2,True,low
CUST_002172,2025-04-01,5,1,1,0,4,True,medium
CUST_002173,2025-04-01,0,1,0,0,1,True,low
CUST_002173,2025-05-01,2,0,1,0,2,True,low
CUST_002174,2025-03-01,3,0,0,0,1,True,low
CUST_002175,2025-06-01,1,0,0,0,0,False,low
CUST_002176,2025-05-01,2,1,1,0,3,True,medium
CUST_002177,2025-10-01,5,1,1,0,4,True,medium
CUST_002178,2025-08-01,6,1,1,0,6,True,medium
CUST_002178,2025-09-01,1,0,0,0,1,False,low
CUST_002179,2025-12-01,1,0,0,0,0,False,low
CUST_002180,2025-06-01,3,1,1,1,4,True,medium
CUST_002181,2025-07-01,1,0,0,0,1,False,low
CUST_002182,2025-01-01,4,1,1,1,1,True,medium
CUST_002182,2025-02-01,1,0,0,0,2,False,low
CUST_002183,2025-04-01,4,1,1,1,3,True,medium
CUST_002183,2025-05-01,15,3,1,0,8,True,power
CUST_002183,2025-06-01,13,7,1,2,6,True,power
CUST_002183,2025-07-01,12,4,2,1,12,True,power
CUST_002183,2025-08-01,15,5,1,1,9,True,power
CUST_002183,2025-09-01,14,6,0,0,6,True,power
CUST_002183,2025-10-01,14,3,1,1,6,True,power
CUST_002183,2025-11-01,11,4,1,0,8,True,power
CUST_002183,2025-12-01,16,7,0,1,12,True,power
CUST_002184,2025-10-01,3,1,1,0,1,True,medium
CUST_002184,2025-11-01,5,1,0,0,6,True,medium
CUST_002184,2025-12-01,1,0,0,0,1,False,low
CUST_002185,2025-12-01,2,0,0,0,1,True,low
CUST_002186,2025-02-01,5,1,1,1,3,True,medium
CUST_002187,2025-11-01,2,1,1,1,2,True,medium
CUST_002187,2025-12-01,3,0,0,0,1,True,low
CUST_002188,2025-09-01,1,0,0,0,0,False,low
CUST_002188,2025-10-01,2,1,1,0,1,True,medium
CUST_002189,2025-06-01,2,1,1,1,4,True,medium
CUST_002190,2025-05-01,4,1,1,1,3,True,medium
CUST_002191,2025-03-01,4,1,1,0,2,True,medium
CUST_002192,2025-02-01,4,1,1,1,2,True,medium
CUST_002193,2025-11-01,2,0,0,0,0,True,low
CUST_002194,2025-03-01,1,0,0,0,2,False,low
CUST_002195,2025-12-01,2,1,1,0,1,True,medium
CUST_002196,2025-02-01,5,1,1,0,2,True,medium
CUST_002197,2025-04-01,4,1,1,0,3,True,medium
CUST_002198,2025-05-01,1,0,0,0,1,False,low
CUST_002199,2025-01-01,3,0,0,0,1,True,low
CUST_002200,2025-09-01,1,0,0,0,1,False,low
CUST_002200,2025-10-01,0,0,0,0,1,False,low
CUST_002201,2025-07-01,2,1,1,0,1,True,medium
CUST_002201,2025-08-01,11,3,0,1,5,True,power
CUST_002201,2025-09-01,7,2,1,1,7,True,power
CUST_002201,2025-10-01,6,3,0,0,3,True,medium
CUST_002201,2025-11-01,6,2,0,1,6,True,medium
CUST_002201,2025-12-01,7,2,0,1,4,True,medium
CUST_002202,2025-06-01,1,1,1,0,3,True,medium
CUST_002202,2025-07-01,10,3,1,1,6,True,power
CUST_002202,2025-08-01,7,2,1,0,5,True,medium
CUST_002202,2025-09-01,7,1,0,0,3,True,medium
CUST_002202,2025-10-01,8,2,1,0,5,True,medium
CUST_002202,2025-11-01,9,2,1,0,7,True,medium
CUST_002202,2025-12-01,6,4,1,1,7,True,power
CUST_002203,2025-07-01,2,1,0,0,2,True,low
CUST_002204,2025-08-01,3,1,1,1,1,True,medium
CUST_002205,2025-10-01,1,0,0,0,0,False,low
CUST_002205,2025-11-01,1,0,0,0,0,False,low
CUST_002206,2025-10-01,1,0,0,0,0,False,low
CUST_002206,2025-11-01,3,1,1,0,2,True,medium
CUST_002207,2025-04-01,19,6,3,3,11,True,power
CUST_002207,2025-05-01,10,4,2,0,6,True,power
CUST_002207,2025-06-01,15,5,0,2,10,True,power
CUST_002207,2025-07-01,13,5,1,0,10,True,power
CUST_002207,2025-08-01,17,6,2,2,6,True,power
CUST_002207,2025-09-01,11,5,1,0,10,True,power
CUST_002207,2025-10-01,10,6,2,1,7,True,power
CUST_002207,2025-11-01,12,5,1,1,11,True,power
CUST_002207,2025-12-01,10,3,0,2,10,True,power
CUST_002208,2025-06-01,3,0,0,0,1,True,low
CUST_002209,2025-09-01,1,0,0,0,2,False,low
CUST_002209,2025-10-01,0,1,0,0,0,True,low
CUST_002210,2025-04-01,3,1,1,0,2,True,medium
CUST_002211,2025-04-01,4,1,1,0,1,True,medium
CUST_002212,2025-06-01,1,0,0,1,1,True,low
CUST_002212,2025-07-01,12,6,3,1,8,True,power
CUST_002212,2025-08-01,18,5,1,0,6,True,power
CUST_002212,2025-09-01,17,6,0,0,11,True,power
CUST_002212,2025-10-01,17,5,2,0,9,True,power
CUST_002212,2025-11-01,11,5,1,1,10,True,power
CUST_002212,2025-12-01,12,6,0,2,12,True,power
CUST_002213,2025-03-01,0,0,0,0,2,False,low
CUST_002213,2025-04-01,3,1,1,0,0,True,medium
CUST_002214,2025-05-01,4,1,1,0,2,True,medium
CUST_002215,2025-03-01,1,0,1,0,0,True,low
CUST_002215,2025-04-01,4,1,0,0,1,True,medium
CUST_002216,2025-04-01,12,3,2,0,8,True,power
CUST_002216,2025-05-01,5,3,0,0,6,True,medium
CUST_002216,2025-06-01,9,3,0,0,7,True,medium
CUST_002216,2025-07-01,6,2,0,1,6,True,medium
CUST_002216,2025-08-01,8,2,1,0,4,True,medium
CUST_002216,2025-09-01,8,3,1,1,6,True,power
CUST_002216,2025-10-01,9,1,0,1,3,True,medium
CUST_002216,2025-11-01,8,3,0,1,3,True,power
CUST_002216,2025-12-01,5,4,0,1,7,True,power
CUST_002217,2025-10-01,1,0,0,0,2,False,low
CUST_002217,2025-11-01,1,0,0,0,0,False,low
CUST_002218,2025-02-01,1,0,0,0,0,False,low
CUST_002218,2025-03-01,1,1,1,0,1,True,medium
CUST_002219,2025-09-01,4,1,1,0,2,True,medium
CUST_002220,2025-03-01,14,5,2,1,7,True,power
CUST_002220,2025-04-01,6,2,0,0,4,True,medium
CUST_002220,2025-05-01,8,2,1,0,7,True,medium
CUST_002220,2025-06-01,5,3,0,0,7,True,medium
CUST_002220,2025-07-01,8,2,1,0,3,True,medium
CUST_002220,2025-08-01,6,4,0,1,5,True,power
CUST_002220,2025-09-01,9,4,1,0,7,True,power
CUST_002220,2025-10-01,6,2,0,0,4,True,medium
CUST_002220,2025-11-01,8,1,0,1,3,True,medium
CUST_002220,2025-12-01,8,4,0,0,6,True,power
CUST_002221,2025-02-01,2,0,0,0,1,True,low
CUST_002222,2025-09-01,3,1,1,0,2,True,medium
CUST_002222,2025-10-01,7,2,0,0,4,True,medium
CUST_002222,2025-11-01,9,2,1,0,7,True,medium
CUST_002222,2025-12-01,9,2,1,0,5,True,medium
CUST_002223,2025-01-01,5,1,1,0,2,True,medium
CUST_002224,2025-10-01,2,1,1,0,2,True,medium
CUST_002225,2025-01-01,3,1,1,1,4,True,medium
CUST_002226,2025-04-01,3,1,1,1,2,True,medium
CUST_002227,2025-05-01,1,0,1,0,3,True,low
CUST_002227,2025-06-01,8,4,1,1,4,True,power
CUST_002227,2025-07-01,7,1,1,0,4,True,medium
CUST_002227,2025-08-01,7,4,1,1,3,True,power
CUST_002227,2025-09-01,5,1,0,1,5,True,medium
CUST_002227,2025-10-01,5,4,0,0,5,True,power
CUST_002227,2025-11-01,9,4,1,1,7,True,power
CUST_002227,2025-12-01,6,3,1,1,3,True,power
CUST_002228,2025-04-01,4,1,1,0,4,True,medium
CUST_002228,2025-05-01,9,3,1,0,6,True,power
CUST_002228,2025-06-01,5,2,0,0,5,True,medium
CUST_002228,2025-07-01,5,4,0,0,3,True,power
CUST_002228,2025-08-01,9,1,0,0,6,True,medium
CUST_002228,2025-09-01,5,2,1,1,4,True,power
CUST_002228,2025-10-01,7,4,1,1,5,True,power
CUST_002228,2025-11-01,6,2,1,0,5,True,medium
CUST_002228,2025-12-01,8,1,1,0,4,True,medium
CUST_002229,2025-04-01,5,1,1,1,4,True,medium
CUST_002230,2025-05-01,1,0,0,0,1,False,low
CUST_002231,2025-06-01,7,4,2,1,6,True,power
CUST_002231,2025-07-01,7,1,1,1,4,True,medium
CUST_002231,2025-08-01,6,1,0,0,7,True,medium
CUST_002231,2025-09-01,9,4,1,1,4,True,power
CUST_002231,2025-10-01,9,1,1,1,6,True,medium
CUST_002231,2025-11-01,7,3,0,0,3,True,medium
CUST_002231,2025-12-01,5,4,1,0,7,True,power
CUST_002232,2025-11-01,2,0,0,0,2,True,low
CUST_002232,2025-12-01,1,1,0,0,0,True,low
CUST_002233,2025-03-01,3,1,1,0,2,True,medium
CUST_002234,2025-08-01,2,0,0,0,0,True,low
CUST_002235,2025-06-01,3,1,1,0,4,True,medium
CUST_002236,2025-09-01,18,4,1,0,13,True,power
CUST_002236,2025-10-01,12,6,1,2,10,True,power
CUST_002236,2025-11-01,12,4,1,0,6,True,power
CUST_002236,2025-12-01,12,7,0,1,8,True,power
CUST_002237,2025-01-01,18,6,3,2,13,True,power
CUST_002237,2025-02-01,17,7,0,1,7,True,power
CUST_002237,2025-03-01,11,4,1,1,12,True,power
CUST_002237,2025-04-01,13,3,0,2,12,True,power
CUST_002237,2025-05-01,14,7,2,1,6,True,power
CUST_002237,2025-06-01,17,7,2,1,8,True,power
CUST_002237,2025-07-01,10,4,2,0,6,True,power
CUST_002237,2025-08-01,12,4,2,2,12,True,power
CUST_002237,2025-09-01,13,7,2,2,10,True,power
CUST_002237,2025-10-01,18,5,0,2,7,True,power
CUST_002237,2025-11-01,18,5,2,2,12,True,power
CUST_002237,2025-12-01,16,4,0,2,7,True,power
CUST_002238,2025-02-01,5,1,1,0,3,True,medium
CUST_002239,2025-08-01,18,8,3,0,14,True,power
CUST_002239,2025-09-01,16,4,0,0,6,True,power
CUST_002239,2025-10-01,11,6,1,2,6,True,power
CUST_002239,2025-11-01,12,3,1,1,7,True,power
CUST_002239,2025-12-01,10,5,2,1,11,True,power
CUST_002240,2025-04-01,4,1,1,0,2,True,medium
CUST_002240,2025-05-01,1,0,0,0,0,False,low
CUST_002241,2025-10-01,3,0,0,0,0,True,low
CUST_002241,2025-11-01,2,1,0,0,1,True,low
CUST_002241,2025-12-01,1,0,0,0,1,False,low
CUST_002242,2025-11-01,4,1,1,1,4,True,medium
CUST_002243,2025-01-01,2,0,0,0,2,True,low
CUST_002244,2025-10-01,5,1,1,0,3,True,medium
CUST_002245,2025-03-01,1,0,0,0,0,False,low
CUST_002246,2025-03-01,3,1,1,1,1,True,medium
CUST_002246,2025-04-01,8,1,0,0,5,True,medium
CUST_002246,2025-05-01,5,1,1,0,7,True,medium
CUST_002246,2025-06-01,7,1,1,0,4,True,medium
CUST_002246,2025-07-01,8,2,0,0,6,True,medium
CUST_002246,2025-08-01,7,4,1,1,7,True,power
CUST_002246,2025-09-01,9,2,0,1,4,True,medium
CUST_002246,2025-10-01,5,3,1,1,6,True,power
CUST_002246,2025-11-01,6,3,0,0,5,True,medium
CUST_002246,2025-12-01,6,4,1,1,4,True,power
CUST_002247,2025-01-01,2,1,1,1,2,True,medium
