payment_id,subscription_id,customer_id,payment_date,amount,payment_status,payment_type
PAY_001659,SUB_001204,CUST_003385,2025-05-02,99.96,paid,trial_conversion
PAY_001660,SUB_001210,CUST_001423,2025-05-02,9.99,paid,trial_conversion
PAY_001661,SUB_001210,CUST_001423,2025-06-02,9.99,paid,renewal
PAY_001662,SUB_001210,CUST_001423,2025-07-02,9.99,paid,renewal
PAY_001663,SUB_001210,CUST_001423,2025-08-02,9.99,paid,renewal
PAY_001664,SUB_001210,CUST_001423,2025-09-02,9.99,paid,renewal
PAY_001665,SUB_001210,CUST_001423,2025-10-02,9.99,paid,renewal
PAY_001666,SUB_001210,CUST_001423,2025-11-02,9.99,paid,renewal
PAY_001667,SUB_001210,CUST_001423,2025-12-02,9.99,paid,renewal
PAY_001668,SUB_001229,CUST_002183,2025-05-04,9.99,paid,trial_conversion
PAY_001669,SUB_001229,CUST_002183,2025-06-04,9.99,paid,renewal
PAY_001670,SUB_001229,CUST_002183,2025-07-04,9.99,paid,renewal
PAY_001671,SUB_001229,CUST_002183,2025-08-04,9.99,paid,renewal
PAY_001672,SUB_001229,CUST_002183,2025-09-04,9.99,paid,renewal
PAY_001673,SUB_001229,CUST_002183,2025-10-04,9.99,paid,renewal
PAY_001674,SUB_001229,CUST_002183,2025-11-04,9.99,paid,renewal
PAY_001675,SUB_001229,CUST_002183,2025-12-04,9.99,paid,renewal
PAY_001676,SUB_001230,CUST_003574,2025-05-04,9.99,paid,trial_conversion
PAY_001677,SUB_001230,CUST_003574,2025-06-04,9.99,paid,renewal
PAY_001678,SUB_001230,CUST_003574,2025-07-04,9.99,paid,renewal
PAY_001679,SUB_001230,CUST_003574,2025-08-04,9.99,paid,renewal
PAY_001680,SUB_001230,CUST_003574,2025-09-04,9.99,paid,renewal
PAY_001681,SUB_001230,CUST_003574,2025-10-04,9.99,paid,renewal
PAY_001682,SUB_001230,CUST_003574,2025-11-04,9.99,paid,renewal
PAY_001683,SUB_001230,CUST_003574,2025-12-04,9.99,paid,renewal
PAY_001684,SUB_001231,CUST_003171,2025-05-04,9.99,paid,trial_conversion
PAY_001685,SUB_001231,CUST_003171,2025-06-04,9.99,paid,renewal
PAY_001686,SUB_001231,CUST_003171,2025-07-04,9.99,paid,renewal
PAY_001687,SUB_001231,CUST_003171,2025-08-04,9.99,paid,renewal
PAY_001688,SUB_001231,CUST_003171,2025-09-04,9.99,paid,renewal
PAY_001689,SUB_001231,CUST_003171,2025-10-04,9.99,paid,renewal
PAY_001690,SUB_001231,CUST_003171,2025-11-04,9.99,paid,renewal
PAY_001691,SUB_001231,CUST_003171,2025-12-04,9.99,paid,renewal
PAY_001692,SUB_001234,CUST_003589,2025-05-05,9.99,paid,trial_conversion
PAY_001693,SUB_001234,CUST_003589,2025-06-05,9.99,paid,renewal
PAY_001694,SUB_001234,CUST_003589,2025-07-05,9.99,paid,renewal
PAY_001695,SUB_001234,CUST_003589,2025-08-05,9.99,paid,renewal
PAY_001696,SUB_001234,CUST_003589,2025-09-05,9.99,paid,renewal
PAY_001697,SUB_001234,CUST_003589,2025-10-05,9.99,paid,renewal
PAY_001698,SUB_001234,CUST_003589,2025-11-05,9.99,paid,renewal
PAY_001699,SUB_001234,CUST_003589,2025-12-05,9.99,paid,renewal
PAY_001700,SUB_001236,CUST_002228,2025-05-05,9.99,paid,trial_conversion
PAY_001701,SUB_001236,CUST_002228,2025-06-05,9.99,paid,renewal
PAY_001702,SUB_001236,CUST_002228,2025-07-05,9.99,paid,renewal
PAY_001703,SUB_001236,CUST_002228,2025-08-05,9.99,paid,renewal
PAY_001704,SUB_001236,CUST_002228,2025-09-05,9.99,paid,renewal
PAY_001705,SUB_001236,CUST_002228,2025-10-05,9.99,paid,renewal
PAY_001706,SUB_001236,CUST_002228,2025-11-05,9.99,paid,renewal
PAY_001707,SUB_001236,CUST_002228,2025-12-05,9.99,paid,renewal
PAY_001708,SUB_001245,CUST_002732,2025-05-06,9.99,paid,trial_conversion
PAY_001709,SUB_001245,CUST_002732,2025-06-06,9.99,paid,renewal
PAY_001710,SUB_001245,CUST_002732,2025-07-06,9.99,paid,renewal
PAY_001711,SUB_001245,CUST_002732,2025-08-06,9.99,paid,renewal
PAY_001712,SUB_001245,CUST_002732,2025-09-06,9.99,paid,renewal
PAY_001713,SUB_001245,CUST_002732,2025-10-06,9.99,paid,renewal
PAY_001714,SUB_001245,CUST_002732,2025-11-06,9.99,paid,renewal
PAY_001715,SUB_001245,CUST_002732,2025-12-06,9.99,paid,renewal
PAY_001716,SUB_001262,CUST_003639,2025-05-08,99.96,paid,trial_conversion
PAY_001717,SUB_001278,CUST_003481,2025-05-09,99.96,paid,trial_conversion
PAY_001718,SUB_001283,CUST_003075,2025-05-09,99.96,paid,trial_conversion
PAY_001719,SUB_001289,CUST_002091,2025-05-10,99.96,paid,trial_conversion
PAY_001720,SUB_001296,CUST_003999,2025-05-10,9.99,paid,trial_conversion
PAY_001721,SUB_001296,CUST_003999,2025-06-10,9.99,paid,renewal
PAY_001722,SUB_001296,CUST_003999,2025-07-10,9.99,paid,renewal
PAY_001723,SUB_001296,CUST_003999,2025-08-10,9.99,paid,renewal
PAY_001724,SUB_001296,CUST_003999,2025-09-10,9.99,paid,renewal
PAY_001725,SUB_001296,CUST_003999,2025-10-10,9.99,paid,renewal
PAY_001726,SUB_001296,CUST_003999,2025-11-10,9.99,paid,renewal
PAY_001727,SUB_001296,CUST_003999,2025-12-10,9.99,paid,renewal
PAY_001728,SUB_001307,CUST_002530,2025-05-11,9.99,paid,trial_conversion
PAY_001729,SUB_001307,CUST_002530,2025-06-11,9.99,paid,renewal
PAY_001730,SUB_001307,CUST_002530,2025-07-11,9.99,paid,renewal
PAY_001731,SUB_001307,CUST_002530,2025-08-11,9.99,paid,renewal
PAY_001732,SUB_001307,CUST_002530,2025-09-11,9.99,paid,renewal
PAY_001733,SUB_001307,CUST_002530,2025-10-11,9.99,paid,renewal
PAY_001734,SUB_001307,CUST_002530,2025-11-11,9.99,paid,renewal
PAY_001735,SUB_001307,CUST_002530,2025-12-11,9.99,paid,renewal
PAY_001736,SUB_001311,CUST_002478,2025-05-11,9.99,paid,trial_conversion
PAY_001737,SUB_001311,CUST_002478,2025-06-11,9.99,paid,renewal
PAY_001738,SUB_001311,CUST_002478,2025-07-11,9.99,paid,renewal
PAY_001739,SUB_001311,CUST_002478,2025-08-11,9.99,paid,renewal
PAY_001740,SUB_001311,CUST_002478,2025-09-11,9.99,paid,renewal
PAY_001741,SUB_001311,CUST_002478,2025-10-11,9.99,paid,renewal
PAY_001742,SUB_001311,CUST_002478,2025-11-11,9.99,paid,renewal
PAY_001743,SUB_001311,CUST_002478,2025-12-11,9.99,paid,renewal
PAY_001744,SUB_001315,CUST_002138,2025-05-12,99.96,paid,trial_conversion
PAY_001745,SUB_001319,CUST_002565,2025-05-12,9.99,paid,trial_conversion
PAY_001746,SUB_001319,CUST_002565,2025-06-12,9.99,paid,renewal
PAY_001747,SUB_001319,CUST_002565,2025-07-12,9.99,paid,renewal
PAY_001748,SUB_001319,CUST_002565,2025-08-12,9.99,paid,renewal
PAY_001749,SUB_001319,CUST_002565,2025-09-12,9.99,paid,renewal
PAY_001750,SUB_001319,CUST_002565,2025-10-12,9.99,paid,renewal
PAY_001751,SUB_001319,CUST_002565,2025-11-12,9.99,paid,renewal
PAY_001752,SUB_001319,CUST_002565,2025-12-12,9.99,paid,renewal
PAY_001753,SUB_001320,CUST_002425,2025-05-12,9.99,paid,trial_conversion
PAY_001754,SUB_001320,CUST_002425,2025-06-12,9.99,paid,renewal
PAY_001755,SUB_001320,CUST_002425,2025-07-12,9.99,paid,renewal
PAY_001756,SUB_001320,CUST_002425,2025-08-12,9.99,paid,renewal
PAY_001757,SUB_001320,CUST_002425,2025-09-12,9.99,paid,renewal
PAY_001758,SUB_001320,CUST_002425,2025-10-12,9.99,paid,renewal
PAY_001759,SUB_001320,CUST_002425,2025-11-12,9.99,paid,renewal
PAY_001760,SUB_001320,CUST_002425,2025-12-12,9.99,paid,renewal
PAY_001761,SUB_001323,CUST_000805,2025-05-12,9.99,paid,trial_conversion
PAY_001762,SUB_001323,CUST_000805,2025-06-12,9.99,paid,renewal
PAY_001763,SUB_001323,CUST_000805,2025-07-12,9.99,paid,renewal
PAY_001764,SUB_001323,CUST_000805,2025-08-12,9.99,paid,renewal
PAY_001765,SUB_001323,CUST_000805,2025-09-12,9.99,paid,renewal
PAY_001766,SUB_001323,CUST_000805,2025-10-12,9.99,paid,renewal
PAY_001767,SUB_001323,CUST_000805,2025-11-12,9.99,paid,renewal
PAY_001768,SUB_001335,CUST_003136,2025-05-13,9.99,paid,trial_conversion
PAY_001769,SUB_001335,CUST_003136,2025-06-13,9.99,paid,renewal
PAY_001770,SUB_001335,CUST_003136,2025-07-13,9.99,paid,renewal
PAY_001771,SUB_001335,CUST_003136,2025-08-13,9.99,paid,renewal
PAY_001772,SUB_001335,CUST_003136,2025-09-13,9.99,paid,renewal
PAY_001773,SUB_001335,CUST_003136,2025-10-13,9.99,paid,renewal
PAY_001774,SUB_001335,CUST_003136,2025-11-13,9.99,paid,renewal
PAY_001775,SUB_001335,CUST_003136,2025-12-13,9.99,paid,renewal
PAY_001776,SUB_001336,CUST_003514,2025-05-13,99.96,paid,trial_conversion
PAY_001777,SUB_001339,CUST_001892,2025-05-13,9.99,paid,trial_conversion
PAY_001778,SUB_001339,CUST_001892,2025-06-13,9.99,paid,renewal
PAY_001779,SUB_001339,CUST_001892,2025-07-13,9.99,paid,renewal
PAY_001780,SUB_001339,CUST_001892,2025-08-13,9.99,paid,renewal
PAY_001781,SUB_001339,CUST_001892,2025-09-13,9.99,paid,renewal
PAY_001782,SUB_001339,CUST_001892,2025-10-13,9.99,paid,renewal
PAY_001783,SUB_001339,CUST_001892,2025-11-13,9.99,paid,renewal
PAY_001784,SUB_001339,CUST_001892,2025-12-13,9.99,paid,renewal
PAY_001785,SUB_001348,CUST_001734,2025-05-15,9.99,paid,trial_conversion
PAY_001786,SUB_001348,CUST_001734,2025-06-15,9.99,paid,renewal
PAY_001787,SUB_001348,CUST_001734,2025-07-15,9.99,paid,renewal
PAY_001788,SUB_001348,CUST_001734,2025-08-15,9.99,paid,renewal
PAY_001789,SUB_001348,CUST_001734,2025-09-15,9.99,paid,renewal
PAY_001790,SUB_001348,CUST_001734,2025-10-15,9.99,paid,renewal
PAY_001791,SUB_001350,CUST_003838,2025-05-15,9.99,paid,trial_conversion
PAY_001792,SUB_001350,CUST_003838,2025-06-15,9.99,paid,renewal
PAY_001793,SUB_001350,CUST_003838,2025-07-15,9.99,paid,renewal
PAY_001794,SUB_001350,CUST_003838,2025-08-15,9.99,paid,renewal
PAY_001795,SUB_001350,CUST_003838,2025-09-15,9.99,paid,renewal
PAY_001796,SUB_001350,CUST_003838,2025-10-15,9.99,paid,renewal
PAY_001797,SUB_001350,CUST_003838,2025-11-15,9.99,paid,renewal
PAY_001798,SUB_001350,CUST_003838,2025-12-15,9.99,paid,renewal
PAY_001799,SUB_001351,CUST_000220,2025-05-15,9.99,paid,trial_conversion
PAY_001800,SUB_001351,CUST_000220,2025-06-15,9.99,paid,renewal
PAY_001801,SUB_001351,CUST_000220,2025-07-15,9.99,paid,renewal
PAY_001802,SUB_001351,CUST_000220,2025-08-15,9.99,paid,renewal
PAY_001803,SUB_001351,CUST_000220,2025-09-15,9.99,paid,renewal
PAY_001804,SUB_001351,CUST_000220,2025-10-15,9.99,paid,renewal
PAY_001805,SUB_001351,CUST_000220,2025-11-15,9.99,paid,renewal
PAY_001806,SUB_001351,CUST_000220,2025-12-15,9.99,paid,renewal
PAY_001807,SUB_001353,CUST_000836,2025-05-15,9.99,paid,trial_conversion
PAY_001808,SUB_001353,CUST_000836,2025-06-15,9.99,paid,renewal
PAY_001809,SUB_001353,CUST_000836,2025-07-15,9.99,paid,renewal
PAY_001810,SUB_001353,CUST_000836,2025-08-15,9.99,paid,renewal
PAY_001811,SUB_001353,CUST_000836,2025-09-15,9.99,paid,renewal
PAY_001812,SUB_001353,CUST_000836,2025-10-15,9.99,paid,renewal
PAY_001813,SUB_001353,CUST_000836,2025-11-15,9.99,paid,renewal
PAY_001814,SUB_001353,CUST_000836,2025-12-15,9.99,paid,renewal
PAY_001815,SUB_001361,CUST_003742,2025-05-16,9.99,paid,trial_conversion
PAY_001816,SUB_001361,CUST_003742,2025-06-16,9.99,paid,renewal
PAY_001817,SUB_001361,CUST_003742,2025-07-16,9.99,paid,renewal
PAY_001818,SUB_001361,CUST_003742,2025-08-16,9.99,paid,renewal
PAY_001819,SUB_001361,CUST_003742,2025-09-16,9.99,paid,renewal
PAY_001820,SUB_001361,CUST_003742,2025-10-16,9.99,paid,renewal
PAY_001821,SUB_001361,CUST_003742,2025-11-16,9.99,paid,renewal
PAY_001822,SUB_001361,CUST_003742,2025-12-16,9.99,paid,renewal
PAY_001823,SUB_001366,CUST_000070,2025-05-17,9.99,paid,trial_conversion
PAY_001824,SUB_001366,CUST_000070,2025-06-17,9.99,paid,renewal
PAY_001825,SUB_001366,CUST_000070,2025-07-17,9.99,paid,renewal
PAY_001826,SUB_001366,CUST_000070,2025-08-17,9.99,paid,renewal
PAY_001827,SUB_001366,CUST_000070,2025-09-17,9.99,paid,renewal
PAY_001828,SUB_001366,CUST_000070,2025-10-17,9.99,paid,renewal
PAY_001829,SUB_001366,CUST_000070,2025-11-17,9.99,paid,renewal
PAY_001830,SUB_001366,CUST_000070,2025-12-17,9.99,paid,renewal
PAY_001831,SUB_001370,CUST_002657,2025-05-17,9.99,paid,trial_conversion
PAY_001832,SUB_001370,CUST_002657,2025-06-17,9.99,paid,renewal
PAY_001833,SUB_001370,CUST_002657,2025-07-17,9.99,paid,renewal
PAY_001834,SUB_001370,CUST_002657,2025-08-17,9.99,paid,renewal
PAY_001835,SUB_001370,CUST_002657,2025-09-17,9.99,paid,renewal
PAY_001836,SUB_001370,CUST_002657,2025-10-17,9.99,paid,renewal
PAY_001837,SUB_001370,CUST_002657,2025-11-17,9.99,paid,renewal
PAY_001838,SUB_001370,CUST_002657,2025-12-17,9.99,paid,renewal
PAY_001839,SUB_001379,CUST_002974,2025-05-18,9.99,paid,trial_conversion
PAY_001840,SUB_001379,CUST_002974,2025-06-18,9.99,paid,renewal
PAY_001841,SUB_001379,CUST_002974,2025-07-18,9.99,paid,renewal
PAY_001842,SUB_001379,CUST_002974,2025-08-18,9.99,paid,renewal
PAY_001843,SUB_001379,CUST_002974,2025-09-18,9.99,paid,renewal
PAY_001844,SUB_001379,CUST_002974,2025-10-18,9.99,paid,renewal
PAY_001845,SUB_001379,CUST_002974,2025-11-18,9.99,paid,renewal
PAY_001846,SUB_001379,CUST_002974,2025-12-18,9.99,paid,renewal
PAY_001847,SUB_001385,CUST_000695,2025-05-19,9.99,paid,trial_conversion
PAY_001848,SUB_001385,CUST_000695,2025-06-19,9.99,paid,renewal
PAY_001849,SUB_001385,CUST_000695,2025-07-19,9.99,paid,renewal
PAY_001850,SUB_001385,CUST_000695,2025-08-19,9.99,paid,renewal
PAY_001851,SUB_001385,CUST_000695,2025-09-19,9.99,paid,renewal
PAY_001852,SUB_001385,CUST_000695,2025-10-19,9.99,paid,renewal
PAY_001853,SUB_001385,CUST_000695,2025-11-19,9.99,paid,renewal
PAY_001854,SUB_001385,CUST_000695,2025-12-19,9.99,paid,renewal
PAY_001855,SUB_001386,CUST_001489,2025-05-19,9.99,paid,trial_conversion
PAY_001856,SUB_001386,CUST_001489,2025-06-19,9.99,paid,renewal
PAY_001857,SUB_001386,CUST_001489,2025-07-19,9.99,paid,renewal
PAY_001858,SUB_001386,CUST_001489,2025-08-19,9.99,paid,renewal
PAY_001859,SUB_001386,CUST_001489,2025-09-19,9.99,paid,renewal
PAY_001860,SUB_001386,CUST_001489,2025-10-19,9.99,paid,renewal
PAY_001861,SUB_001386,CUST_001489,2025-11-19,9.99,paid,renewal
PAY_001862,SUB_001386,CUST_001489,2025-12-19,9.99,paid,renewal
PAY_001863,SUB_001387,CUST_000981,2025-05-19,9.99,paid,trial_conversion
PAY_001864,SUB_001387,CUST_000981,2025-06-19,9.99,paid,renewal
PAY_001865,SUB_001387,CUST_000981,2025-07-19,9.99,paid,renewal
PAY_001866,SUB_001387,CUST_000981,2025-08-19,9.99,paid,renewal
PAY_001867,SUB_001387,CUST_000981,2025-09-19,9.99,paid,renewal
PAY_001868,SUB_001387,CUST_000981,2025-10-19,9.99,paid,renewal
PAY_001869,SUB_001387,CUST_000981,2025-11-19,9.99,paid,renewal
PAY_001870,SUB_001387,CUST_000981,2025-12-19,9.99,paid,renewal
PAY_001871,SUB_001388,CUST_002715,2025-05-19,9.99,paid,trial_conversion
PAY_001872,SUB_001388,CUST_002715,2025-06-19,9.99,paid,renewal
PAY_001873,SUB_001388,CUST_002715,2025-07-19,9.99,paid,renewal
PAY_001874,SUB_001388,CUST_002715,2025-08-19,9.99,paid,renewal
PAY_001875,SUB_001388,CUST_002715,2025-09-19,9.99,paid,renewal
PAY_001876,SUB_001388,CUST_002715,2025-10-19,9.99,paid,renewal
PAY_001877,SUB_001388,CUST_002715,2025-11-19,9.99,paid,renewal
PAY_001878,SUB_001388,CUST_002715,2025-12-19,9.99,paid,renewal
PAY_001879,SUB_001398,CUST_001577,2025-05-20,9.99,paid,trial_conversion
PAY_001880,SUB_001398,CUST_001577,2025-06-20,9.99,paid,renewal
PAY_001881,SUB_001398,CUST_001577,2025-07-20,9.99,paid,renewal
PAY_001882,SUB_001398,CUST_001577,2025-08-20,9.99,paid,renewal
PAY_001883,SUB_001399,CUST_000373,2025-05-20,9.99,paid,trial_conversion
PAY_001884,SUB_001399,CUST_000373,2025-06-20,9.99,paid,renewal
PAY_001885,SUB_001399,CUST_000373,2025-07-20,9.99,paid,renewal
PAY_001886,SUB_001399,CUST_000373,2025-08-20,9.99,paid,renewal
PAY_001887,SUB_001399,CUST_000373,2025-09-20,9.99,paid,renewal
PAY_001888,SUB_001399,CUST_000373,2025-10-20,9.99,paid,renewal
PAY_001889,SUB_001399,CUST_000373,2025-11-20,9.99,paid,renewal
PAY_001890,SUB_001399,CUST_000373,2025-12-20,9.99,paid,renewal
PAY_001891,SUB_001402,CUST_003482,2025-05-20,9.99,paid,trial_conversion
PAY_001892,SUB_001402,CUST_003482,2025-06-20,9.99,paid,renewal
PAY_001893,SUB_001402,CUST_003482,2025-07-20,9.99,paid,renewal
PAY_001894,SUB_001402,CUST_003482,2025-08-20,9.99,paid,renewal
PAY_001895,SUB_001402,CUST_003482,2025-09-20,9.99,paid,renewal
PAY_001896,SUB_001402,CUST_003482,2025-10-20,9.99,paid,renewal
PAY_001897,SUB_001402,CUST_003482,2025-11-20,9.99,paid,renewal
PAY_001898,SUB_001402,CUST_003482,2025-12-20,9.99,paid,renewal
PAY_001899,SUB_001405,CUST_003155,2025-05-21,9.99,paid,trial_conversion
PAY_001900,SUB_001405,CUST_003155,2025-06-21,9.99,paid,renewal
PAY_001901,SUB_001405,CUST_003155,2025-07-21,9.99,paid,renewal
PAY_001902,SUB_001405,CUST_003155,2025-08-21,9.99,paid,renewal
PAY_001903,SUB_001405,CUST_003155,2025-09-21,9.99,paid,renewal
PAY_001904,SUB_001407,CUST_002910,2025-05-21,99.96,paid,trial_conversion
PAY_001905,SUB_001411,CUST_001058,2025-05-21,99.96,paid,trial_conversion
PAY_001906,SUB_001413,CUST_003022,2025-05-21,9.99,paid,trial_conversion
PAY_001907,SUB_001413,CUST_003022,2025-06-21,9.99,paid,renewal
PAY_001908,SUB_001413,CUST_003022,2025-07-21,9.99,paid,renewal
PAY_001909,SUB_001413,CUST_003022,2025-08-21,9.99,paid,renewal
PAY_001910,SUB_001413,CUST_003022,2025-09-21,9.99,paid,renewal
PAY_001911,SUB_001413,CUST_003022,2025-10-21,9.99,paid,renewal
PAY_001912,SUB_001413,CUST_003022,2025-11-21,9.99,paid,renewal
PAY_001913,SUB_001413,CUST_003022,2025-12-21,9.99,paid,renewal
PAY_001914,SUB_001416,CUST_000126,2025-05-21,9.99,paid,trial_conversion
PAY_001915,SUB_001416,CUST_000126,2025-06-21,9.99,paid,renewal
PAY_001916,SUB_001416,CUST_000126,2025-07-21,9.99,paid,renewal
PAY_001917,SUB_001416,CUST_000126,2025-08-21,9.99,paid,renewal
PAY_001918,SUB_001416,CUST_000126,2025-09-21,9.99,paid,renewal
PAY_001919,SUB_001416,CUST_000126,2025-10-21,9.99,paid,renewal
PAY_001920,SUB_001419,CUST_003802,2025-05-22,99.96,paid,trial_conversion
PAY_001921,SUB_001437,CUST_003811,2025-05-23,9.99,paid,trial_conversion
PAY_001922,SUB_001437,CUST_003811,2025-06-23,9.99,paid,renewal
PAY_001923,SUB_001437,CUST_003811,2025-07-23,9.99,paid,renewal
PAY_001924,SUB_001437,CUST_003811,2025-08-23,9.99,paid,renewal
PAY_001925,SUB_001437,CUST_003811,2025-09-23,9.99,paid,renewal
PAY_001926,SUB_001437,CUST_003811,2025-10-23,9.99,paid,renewal
PAY_001927,SUB_001437,CUST_003811,2025-11-23,9.99,paid,renewal
PAY_001928,SUB_001437,CUST_003811,2025-12-23,9.99,paid,renewal
PAY_001929,SUB_001441,CUST_002833,2025-05-23,9.99,paid,trial_conversion
PAY_001930,SUB_001441,CUST_002833,2025-06-23,9.99,paid,renewal
PAY_001931,SUB_001441,CUST_002833,2025-07-23,9.99,paid,renewal
PAY_001932,SUB_001441,CUST_002833,2025-08-23,9.99,paid,renewal
PAY_001933,SUB_001441,CUST_002833,2025-09-23,9.99,paid,renewal
PAY_001934,SUB_001441,CUST_002833,2025-10-23,9.99,paid,renewal
PAY_001935,SUB_001441,CUST_002833,2025-11-23,9.99,paid,renewal
PAY_001936,SUB_001441,CUST_002833,2025-12-23,9.99,paid,renewal
PAY_001937,SUB_001442,CUST_001208,2025-05-24,9.99,paid,trial_conversion
PAY_001938,SUB_001442,CUST_001208,2025-06-24,9.99,paid,renewal
PAY_001939,SUB_001442,CUST_001208,2025-07-24,9.99,paid,renewal
PAY_001940,SUB_001442,CUST_001208,2025-08-24,9.99,paid,renewal
PAY_001941,SUB_001442,CUST_001208,2025-09-24,9.99,paid,renewal
PAY_001942,SUB_001442,CUST_001208,2025-10-24,9.99,paid,renewal
PAY_001943,SUB_001442,CUST_001208,2025-11-24,9.99,paid,renewal
PAY_001944,SUB_001442,CUST_001208,2025-12-24,9.99,paid,renewal
PAY_001945,SUB_001458,CUST_001779,2025-05-26,9.99,paid,trial_conversion
PAY_001946,SUB_001458,CUST_001779,2025-06-26,9.99,paid,renewal
PAY_001947,SUB_001458,CUST_001779,2025-07-26,9.99,paid,renewal
PAY_001948,SUB_001458,CUST_001779,2025-08-26,9.99,paid,renewal
PAY_001949,SUB_001458,CUST_001779,2025-09-26,9.99,paid,renewal
PAY_001950,SUB_001458,CUST_001779,2025-10-26,9.99,paid,renewal
PAY_001951,SUB_001458,CUST_001779,2025-11-26,9.99,paid,renewal
PAY_001952,SUB_001467,CUST_001374,2025-05-26,99.96,paid,trial_conversion
PAY_001953,SUB_001479,CUST_003448,2025-05-28,9.99,paid,trial_conversion
PAY_001954,SUB_001479,CUST_003448,2025-06-28,9.99,paid,renewal
PAY_001955,SUB_001479,CUST_003448,2025-07-28,9.99,paid,renewal
PAY_001956,SUB_001479,CUST_003448,2025-08-28,9.99,paid,renewal
PAY_001957,SUB_001479,CUST_003448,2025-09-28,9.99,paid,renewal
PAY_001958,SUB_001479,CUST_003448,2025-10-28,9.99,paid,renewal
PAY_001959,SUB_001479,CUST_003448,2025-11-28,9.99,paid,renewal
PAY_001960,SUB_001479,CUST_003448,2025-12-28,9.99,paid,renewal
PAY_001961,SUB_001486,CUST_001409,2025-05-29,99.96,paid,trial_conversion
PAY_001962,SUB_001488,CUST_000329,2025-05-29,9.99,paid,trial_conversion
PAY_001963,SUB_001488,CUST_000329,2025-06-29,9.99,paid,renewal
PAY_001964,SUB_001488,CUST_000329,2025-07-29,9.99,paid,renewal
PAY_001965,SUB_001488,CUST_000329,2025-08-29,9.99,paid,renewal
PAY_001966,SUB_001488,CUST_000329,2025-09-29,9.99,paid,renewal
PAY_001967,SUB_001493,CUST_000054,2025-05-29,9.99,paid,trial_conversion
PAY_001968,SUB_001493,CUST_000054,2025-06-29,9.99,paid,renewal
PAY_001969,SUB_001493,CUST_000054,2025-07-29,9.99,paid,renewal
PAY_001970,SUB_001493,CUST_000054,2025-08-29,9.99,paid,renewal
PAY_001971,SUB_001493,CUST_000054,2025-09-29,9.99,paid,renewal
PAY_001972,SUB_001493,CUST_000054,2025-10-29,9.99,paid,renewal
PAY_001973,SUB_001493,CUST_000054,2025-11-29,9.99,paid,renewal
PAY_001974,SUB_001493,CUST_000054,2025-12-29,9.99,paid,renewal
PAY_001975,SUB_001503,CUST_003753,2025-05-30,9.99,paid,trial_conversion
PAY_001976,SUB_001503,CUST_003753,2025-06-30,9.99,paid,renewal
PAY_001977,SUB_001503,CUST_003753,2025-07-30,9.99,paid,renewal
PAY_001978,SUB_001503,CUST_003753,2025-08-30,9.99,paid,renewal
PAY_001979,SUB_001503,CUST_003753,2025-09-30,9.99,paid,renewal
PAY_001980,SUB_001503,CUST_003753,2025-10-30,9.99,paid,renewal
PAY_001981,SUB_001503,CUST_003753,2025-11-30,9.99,paid,renewal
PAY_001982,SUB_001508,CUST_001169,2025-05-31,9.99,paid,trial_conversion
PAY_001983,SUB_001508,CUST_001169,2025-06-30,9.99,paid,renewal
PAY_001984,SUB_001508,CUST_001169,2025-07-30,9.99,paid,renewal
PAY_001985,SUB_001508,CUST_001169,2025-08-30,9.99,paid,renewal
PAY_001986,SUB_001508,CUST_001169,2025-09-30,9.99,paid,renewal
PAY_001987,SUB_001508,CUST_001169,2025-10-30,9.99,paid,renewal
PAY_001988,SUB_001508,CUST_001169,2025-11-30,9.99,paid,renewal
PAY_001989,SUB_001508,CUST_001169,2025-12-30,9.99,paid,renewal
PAY_001990,SUB_001512,CUST_001885,2025-05-31,9.99,paid,trial_conversion
PAY_001991,SUB_001512,CUST_001885,2025-06-30,9.99,paid,renewal
PAY_001992,SUB_001512,CUST_001885,2025-07-30,9.99,paid,renewal
PAY_001993,SUB_001512,CUST_001885,2025-08-30,9.99,paid,renewal
PAY_001994,SUB_001512,CUST_001885,2025-09-30,9.99,paid,renewal
PAY_001995,SUB_001512,CUST_001885,2025-10-30,9.99,paid,renewal
PAY_001996,SUB_001512,CUST_001885,2025-11-30,9.99,paid,renewal
PAY_001997,SUB_001512,CUST_001885,2025-12-30,9.99,paid,renewal
PAY_001998,SUB_001513,CUST_003568,2025-05-31,9.99,paid,trial_conversion
PAY_001999,SUB_001513,CUST_003568,2025-06-30,9.99,paid,renewal
PAY_002000,SUB_001513,CUST_003568,2025-07-30,9.99,paid,renewal
PAY_002001,SUB_001513,CUST_003568,2025-08-30,9.99,paid,renewal
PAY_002002,SUB_001513,CUST_003568,2025-09-30,9.99,paid,renewal
PAY_002003,SUB_001513,CUST_003568,2025-10-30,9.99,paid,renewal
PAY_002004,SUB_001513,CUST_003568,2025-11-30,9.99,paid,renewal
PAY_002005,SUB_001513,CUST_003568,2025-12-30,9.99,paid,renewal
PAY_002006,SUB_001519,CUST_000600,2025-05-31,9.99,paid,trial_conversion
PAY_002007,SUB_001519,CUST_000600,2025-06-30,9.99,paid,renewal
PAY_002008,SUB_001519,CUST_000600,2025-07-30,9.99,paid,renewal
PAY_002009,SUB_001519,CUST_000600,2025-08-30,9.99,paid,renewal
PAY_002010,SUB_001519,CUST_000600,2025-09-30,9.99,paid,renewal
PAY_002011,SUB_001519,CUST_000600,2025-10-30,9.99,paid,renewal
